Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/01/2024 04:48:27 PM,04/01/2024 05:01:57 PM,Traffic Hazard,GONE ON ARRIVAL,24084836,"410 GARFIELD ST, EUG",3,,04/01/2024
,04/01/2024 04:26:45 PM,,Forgery,REPORT TAKEN,24084815,"29771 E ENID RD, EUG",P,2404675,04/01/2024
,04/01/2024 04:13:30 PM,04/01/2024 04:13:30 PM,Traffic Stop,WARNING,24084810,"CAL YOUNG RD/NORKENZIE RD, EUG",6,,04/01/2024
,04/01/2024 03:47:45 PM,04/02/2024 09:38:47 PM,Illegal Dumping,ADVISED,24084795,"2090 W 11TH AVE, EUG",5,,04/01/2024
,04/01/2024 03:22:59 PM,04/01/2024 05:46:11 PM,Dispute,REPORT TAKEN,24084775,"90 SILVER LN, EUG",3,2404679,04/01/2024
,04/01/2024 03:17:14 PM,04/01/2024 08:59:45 PM,Criminal Trespass,ADVISED,24084770,"34 IRVING RD, EUG",3,,04/01/2024
,04/01/2024 03:07:08 PM,04/01/2024 03:07:09 PM,Traffic Stop,FIELD INVESTIGATION,24084762,"4300-BLK DONALD ST, EUG",6,,04/01/2024
,04/01/2024 03:03:14 PM,04/01/2024 04:34:50 PM,Disorderly Subject,UNABLE TO LOCATE,24084757,"COBURG RD/OAKWAY RD, EUG",4,,04/01/2024
,04/01/2024 02:54:46 PM,04/01/2024 02:54:46 PM,Traffic Stop,FIELD INVESTIGATION,24084748,"FOX HOLLOW RD/SPENCER HOLLOW RD, EUG",6,,04/01/2024
,04/01/2024 02:54:18 PM,04/01/2024 04:05:09 PM,Criminal Trespass,RESOLVED,24084747,"1376 OLIVE ST, EUG",3,,04/01/2024
,04/01/2024 02:52:21 PM,04/01/2024 03:04:14 PM,Animal Cruelty,UNFOUNDED,24084745,"1777 COBURG RD, EUG",3,,04/01/2024
,04/01/2024 02:49:29 PM,04/01/2024 04:59:52 PM,Criminal Trespass,ADVISED,24084744,"1175 CHARNELTON ST, EUG",3,,04/01/2024
,04/01/2024 02:41:09 PM,04/01/2024 03:25:15 PM,Animal Cruelty,RESOLVED,24084740,"293 VALLEY RIVER CENTER, EUG",3,,04/01/2024
,04/01/2024 02:34:13 PM,04/01/2024 05:19:27 PM,Dispute,WELFARE CHECK DONE,24084730,"2740 JEFFERSON ST, EUG",3,,04/01/2024
,04/01/2024 02:30:50 PM,04/01/2024 02:30:50 PM,Disabled Vehicle(s),ASSISTED,24084725,"ROYAL AVE/N BERTELSEN RD, EUG",P,,04/01/2024
,04/01/2024 02:28:07 PM,04/01/2024 04:38:02 PM,Dispute,REPORT TAKEN,24084724,"180 SANTA CLARA AVE, EUG",3,2404677,04/01/2024
,04/01/2024 02:10:14 PM,04/01/2024 04:32:12 PM,Burglary,REPORT TAKEN,24084707,"1175 OCEAN ST, EUG",5,2404676,04/01/2024
,04/01/2024 01:58:20 PM,04/01/2024 01:58:20 PM,Traffic Stop,WARNING,24084698,"260 COUNTRY CLUB RD, EUG",6,,04/01/2024
,04/01/2024 01:43:51 PM,04/01/2024 01:43:51 PM,Traffic Stop,ADVISED,24084687,"CHAMBERS ST/W 7TH AVE, EUG",6,,04/01/2024
,04/01/2024 01:36:04 PM,04/01/2024 01:38:37 PM,Dispute,REPORT TAKEN,24084683,"HIGHLAND OAKS DR/HAWKINS LN, EUG",3,2404669,04/01/2024
,04/01/2024 01:34:23 PM,04/01/2024 01:34:23 PM,Assist Public Works,RESOLVED,24084680,"FIGUEROA ST/ELMIRA RD, EUG",P,,04/01/2024
,04/01/2024 01:33:22 PM,04/01/2024 01:33:22 PM,Traffic Stop,WARNING,24084678,"CHAMBERS ST/W 5TH AVE, EUG",6,,04/01/2024
,04/01/2024 01:14:21 PM,04/01/2024 01:14:21 PM,Assist Public Works,RESOLVED,24084666,"250-BLK E 3RD ALY, EUG",P,,04/01/2024
,04/01/2024 01:12:29 PM,04/01/2024 01:12:29 PM,Traffic Stop,FIELD INVESTIGATION,24084663,"ROOSEVELT BLVD/BETHEL DR, EUG",6,,04/01/2024
,04/01/2024 12:55:20 PM,,Theft by Deception,REPORT TAKEN,24084647,"600 E 24TH AVE, EUG",P,2404663,04/01/2024
,04/01/2024 12:53:41 PM,04/01/2024 12:53:41 PM,Traffic Stop,ADVISED,24084645,"W 11TH AVE/BAILEY HILL RD, EUG",6,,04/01/2024
,04/01/2024 12:49:28 PM,04/01/2024 12:49:28 PM,Traffic Stop,WARNING,24084642,"E 15TH AVE/PATTERSON ST, EUG",6,,04/01/2024
,04/01/2024 12:45:33 PM,04/01/2024 12:45:34 PM,Dispute,UNIFORM TRAFFIC CITATION ISSUED,24084636,"W 11TH AVE/BAILEY HILL RD, EUG",P,2404664,04/01/2024
,04/01/2024 12:29:07 PM,04/01/2024 12:31:48 PM,Traffic Hazard,WELFARE CHECK DONE,24084631,"W 5TH AVE/SENECA RD, EUG",3,,04/01/2024
,04/01/2024 12:19:58 PM,04/01/2024 01:27:31 PM,Prowler(s),RESOLVED,24084622,"1891 ALLEA DR, EUG",3,,04/01/2024
,04/01/2024 12:19:53 PM,04/01/2024 12:26:08 PM,Disorderly Subject,GONE ON ARRIVAL,24084621,"3590 W 18TH AVE, EUG",3,,04/01/2024
,04/01/2024 12:16:11 PM,04/01/2024 02:29:31 PM,Criminal Trespass,INFORMATION ONLY,24084616,"1210 OAK PATCH RD, EUG",3,,04/01/2024
,04/01/2024 12:12:29 PM,04/01/2024 11:22:44 PM,Hit & Run,UNABLE TO LOCATE,24084614,"GOODPASTURE ISLAND RD/VALLEY RIVER DR, EUG",4,,04/01/2024
,04/01/2024 12:08:41 PM,04/01/2024 12:15:23 PM,Motor Vehicle Injury,REPORT TAKEN,24084609,"CAL YOUNG RD/GILHAM RD, EUG",1,2404662,04/01/2024
,04/01/2024 12:00:07 PM,04/01/2024 12:00:07 PM,Illegal Camping,RESOLVED,24084603,"W 1ST AVE/JEFFERSON ST, EUG",P,,04/01/2024
,04/01/2024 11:54:28 AM,,Criminal Mischief,REPORT TAKEN,24084598,"975 CHARNELTON ST, EUG",P,2404660,04/01/2024
,04/01/2024 11:53:13 AM,04/01/2024 11:53:13 AM,Traffic Stop,ADVISED,24084597,"COBURG RD/JEPPESEN ACRES RD, EUG",6,,04/01/2024
,04/01/2024 11:51:24 AM,04/01/2024 01:29:53 PM,Unauthorized Use of Vehicle,REPORT TAKEN,24084594,"1790 BAILEY HILL RD, EUG",3,2404667,04/01/2024
,04/01/2024 11:50:40 AM,04/01/2024 02:27:15 PM,Criminal Trespass,GONE ON ARRIVAL,24084593,"1156 HWY 99N, EUG",3,,04/01/2024
,04/01/2024 11:50:39 AM,04/01/2024 11:50:39 AM,Illegal Camping,ASSISTED,24084592,"W 5TH AVE/CHAMBERS ST, EUG",P,,04/01/2024
,04/01/2024 11:43:26 AM,04/01/2024 11:45:32 AM,Motor Vehicle Unknown,REPORT TAKEN,24084589,"950 BELTLINE WB, EUG",1,2404661,04/01/2024
,04/01/2024 11:34:45 AM,04/01/2024 11:34:45 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084581,"E 20TH AVE/WILLAMETTE ST, EUG",6,,04/01/2024
,04/01/2024 11:34:34 AM,04/01/2024 12:12:18 PM,Disorderly Subject,INFORMATION ONLY,24084580,"1759 FRANKLIN BLVD, EUG",3,,04/01/2024
,04/01/2024 11:21:24 AM,04/01/2024 11:21:24 AM,Traffic Stop,FIELD INVESTIGATION,24084572,"HWY 99N/ROOSEVELT BLVD, EUG",6,,04/01/2024
,04/01/2024 11:14:22 AM,04/01/2024 11:14:22 AM,Disabled Vehicle(s),ASSISTED,24084570,"10002-BLK COBURG RD, EUG",P,,04/01/2024
,04/01/2024 11:06:29 AM,04/01/2024 01:36:22 PM,Burglary,REPORT TAKEN,24084564,"3210 W 11TH AVE, EUG",4,2404666,04/01/2024
,04/01/2024 11:05:32 AM,04/01/2024 11:05:32 AM,Illegal Camping,RESOLVED,24084563,"W 5TH AVE/TYLER ST, EUG",P,,04/01/2024
,04/01/2024 11:02:10 AM,04/01/2024 11:02:10 AM,Assist Public Works,ASSISTED,24084557,"OAK ST/E 27TH AVE, EUG",P,,04/01/2024
,04/01/2024 11:01:38 AM,,Criminal Mischief,REPORT TAKEN,24084558,"1747 ORCHARD ALY, EUG",P,2404656,04/01/2024
,04/01/2024 10:58:55 AM,04/01/2024 10:58:55 AM,Traffic Stop,FIELD INVESTIGATION,24084554,"E 6TH AVE/PEARL ST, EUG",6,,04/01/2024
,04/01/2024 10:56:00 AM,04/01/2024 06:48:11 PM,Fraud,CALLER WILL CALL BACK,24084552,"2610 CAL YOUNG RD, EUG",4,,04/01/2024
,04/01/2024 10:54:25 AM,04/01/2024 05:58:39 PM,Criminal Trespass,GONE ON ARRIVAL,24084550,"2750 ROOSEVELT BLVD, EUG",3,,04/01/2024
,04/01/2024 10:51:26 AM,,Theft from Vehicle,REPORT TAKEN,24084547,"1369 OLIVE ST, EUG",P,2404655,04/01/2024
,04/01/2024 10:38:56 AM,04/01/2024 10:40:55 AM,Missing Juvenile(s),RESOLVED,24084536,"655 GOODPASTURE ISLAND RD, EUG",3,,04/01/2024
,04/01/2024 10:37:50 AM,04/01/2024 10:40:21 AM,Disorderly Subject,GONE ON ARRIVAL,24084533,"W 7TH AVE/CHARNELTON ST, EUG",3,,04/01/2024
,04/01/2024 10:16:01 AM,04/01/2024 10:16:01 AM,Found Property,RETURNED TO OWNER,24084520,"28801 DOUGLAS DR, EUG",P,,04/01/2024
,04/01/2024 10:14:25 AM,04/02/2024 02:48:29 PM,Animal Abuse,INFORMATION ONLY,24084518,"220-BLK LEA AVE, EUG",5,,04/01/2024
,04/01/2024 10:02:24 AM,04/01/2024 10:02:24 AM,Traffic Stop,FIELD INVESTIGATION,24084513,"W 6TH AVE/GARFIELD ST, EUG",6,,04/01/2024
,04/01/2024 10:00:14 AM,04/01/2024 10:04:28 AM,Criminal Trespass,ADVISED,24084511,"1759 FRANKLIN BLVD, EUG",3,,04/01/2024
,04/01/2024 09:56:15 AM,04/01/2024 10:22:33 AM,Motor Vehicle Unknown,ASSISTED,24084509,"W 11TH AVE/TYINN ST, EUG",1,,04/01/2024
,04/01/2024 09:46:07 AM,04/01/2024 09:46:08 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084502,"I105 EB/I5 SB, EUG",6,,04/01/2024
,04/01/2024 09:45:30 AM,04/01/2024 10:51:50 AM,Unauthorized Use of Vehicle,REPORT TAKEN,24084500,"975 W 5TH AVE, EUG",3,2404659,04/01/2024
,04/01/2024 09:45:27 AM,04/01/2024 02:10:49 PM,Criminal Trespass,GONE ON ARRIVAL,24084499,"PEARL ST/E 5TH AVE, EUG",6,,04/01/2024
,04/01/2024 09:43:00 AM,04/01/2024 09:55:31 AM,Traffic Hazard,RESOLVED,24084497,"300-BLK WAITE ST, EUG",4,,04/01/2024
,04/01/2024 09:42:59 AM,04/01/2024 02:21:09 PM,Criminal Trespass,FIELD INVESTIGATION,24084496,"2701 W 1ST AVE, EUG",6,,04/01/2024
,04/01/2024 09:41:44 AM,04/01/2024 09:41:44 AM,Assist Public Works,ASSISTED,24084493,"COBURG RD/MARTIN LUTHER KING JR BLVD, EUG",P,,04/01/2024
,04/01/2024 09:41:10 AM,,Theft from Vehicle,REPORT TAKEN,24084494,"2552 CUBIT ST, EUG",P,2404650,04/01/2024
,04/01/2024 09:32:03 AM,04/01/2024 09:32:03 AM,Traffic Stop,FIELD INVESTIGATION,24084488,"COBURG RD/OAKMONT WAY, EUG",6,,04/01/2024
,04/01/2024 09:27:43 AM,04/01/2024 10:00:33 AM,Criminal Trespass,ARREST,24084483,"2940 W 11TH AVE, EUG",3,2404654,04/01/2024
,04/01/2024 09:15:59 AM,04/01/2024 09:24:33 AM,Unknown Problem,WELFARE CHECK DONE,24084474,"JEFFERSON ST/W 1ST AVE, EUG",3,,04/01/2024
,04/01/2024 09:01:12 AM,,Shoplifter(s),REPORT TAKEN,24084463,"4575 W 11TH AVE, EUG",P,2404649,04/01/2024
,04/01/2024 08:56:26 AM,04/01/2024 08:59:57 AM,Illegal Burning,INFORMATION ONLY,24084460,"195 N BERTELSEN RD, EUG",5,,04/01/2024
,04/01/2024 08:49:19 AM,04/01/2024 08:49:19 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084457,"HWY 99N/ROOSEVELT BLVD, EUG",6,,04/01/2024
,04/01/2024 08:48:42 AM,04/01/2024 08:51:36 AM,Dispute,ADVISED,24084456,"1566 MILL ST, EUG",3,,04/01/2024
,04/01/2024 08:38:06 AM,04/01/2024 08:38:06 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084451,"325 I105 EB, EUG",6,,04/01/2024
,04/01/2024 08:37:42 AM,04/01/2024 08:41:43 AM,Dog(s) at Large,RESOLVED,24084450,"2186-BLK POLK ST, EUG",4,,04/01/2024
,04/01/2024 08:33:50 AM,04/01/2024 08:33:51 AM,Assist Public Works,ASSISTED,24084446,"E 14TH AVE/MILL ST, EUG",P,,04/01/2024
,04/01/2024 08:27:56 AM,04/01/2024 02:49:55 PM,Assault,REPORT TAKEN,24084444,"4985 CONE AVE, EUG",4,2404685,04/01/2024
,04/01/2024 08:09:00 AM,04/01/2024 08:09:01 AM,Illegal Camping,FIELD INVESTIGATION,24084441,"2699 ROOSEVELT BLVD, EUG",P,,04/01/2024
,04/01/2024 08:06:43 AM,04/01/2024 08:06:43 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084438,"BELL AVE/N BERTELSEN RD, EUG",6,,04/01/2024
,04/01/2024 08:01:06 AM,04/01/2024 09:02:46 AM,Shot(s) Fired,INFORMATION ONLY,24084435,"PATTISON ST/NUEVE LN, EUG",3,,04/01/2024
,04/01/2024 07:43:27 AM,04/01/2024 07:43:28 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24084426,"2777 W 11TH AVE, EUG",6,,04/01/2024
,04/01/2024 07:43:24 AM,04/01/2024 08:35:52 AM,Criminal Trespass,FIELD INVESTIGATION,24084425,"125 SILVER LN, EUG",3,,04/01/2024
,04/01/2024 07:41:25 AM,04/01/2024 07:46:23 AM,Disorderly Juvenile(s),ASSISTED,24084423,"4341 SEAN ST, EUG",3,,04/01/2024
,04/01/2024 07:38:31 AM,04/01/2024 07:38:31 AM,Illegal Burning,ADVISED,24084422,"450 HWY 99N, EUG",1,,04/01/2024
,04/01/2024 07:37:23 AM,04/01/2024 07:37:23 AM,Assist Public Works,ASSISTED,24084420,"W 10TH AVE/MONROE ST, EUG",P,,04/01/2024
,04/01/2024 07:19:55 AM,04/01/2024 07:25:17 AM,Disorderly Subject,REPORT TAKEN,24084410,"3545 BYRON ST, EUG",3,2404651,04/01/2024
,04/01/2024 06:56:37 AM,04/01/2024 08:59:39 AM,Illegal Burning,INFORMATION ONLY,24084406,"452 BELTLINE EB, EUG",5,,04/01/2024
,04/01/2024 06:55:23 AM,04/01/2024 07:00:15 AM,Criminal Trespass,WARNING,24084405,"30 E BROADWAY, EUG",3,,04/01/2024
,04/01/2024 06:52:39 AM,04/01/2024 06:55:40 AM,Shot(s) Fired,UNABLE TO LOCATE,24084400,"1260 RUTLEDGE ST, EUG",3,,04/01/2024
,04/01/2024 06:42:57 AM,04/01/2024 06:42:58 AM,Assist Outside Agency,FIELD INVESTIGATION,24084398,"28801 DOUGLAS DR, EUG",P,,04/01/2024
,04/01/2024 06:05:53 AM,04/01/2024 06:16:22 AM,ATL Drunk Driver,UNABLE TO LOCATE,24084388,"1191 BELTLINE WB, EUG",3,,04/01/2024
,04/01/2024 05:23:32 AM,04/01/2024 05:25:48 AM,Prowler(s),PATROL CHECK,24084379,"2554 SHELDON VILLAGE LP, EUG",3,,04/01/2024
,04/01/2024 04:16:07 AM,04/01/2024 04:18:50 AM,Dispute,ADVISED,24084367,"2546 MELROSE LP, EUG",3,,04/01/2024
,04/01/2024 04:09:06 AM,04/01/2024 04:11:11 AM,Dispute,PATROL CHECK,24084365,"MARTIN LUTHER KING JR BLVD/CHEVY CHASE ST, EUG",3,,04/01/2024
,04/01/2024 04:05:13 AM,04/01/2024 04:28:50 AM,Suspicious Condition(s),ADVISED,24084364,"2815 CHAD DR, EUG",3,,04/01/2024
,04/01/2024 03:37:43 AM,04/01/2024 03:40:01 AM,Dispute,PATROL CHECK,24084360,"1080 PATTERSON ST, EUG",3,,04/01/2024
,04/01/2024 03:31:11 AM,,Prowler(s),CITED IN LIEU OF CUSTODY,24084357,"104 CLEVELAND ST, EUG",3,2404647,04/01/2024
,04/01/2024 03:10:14 AM,04/01/2024 03:12:45 AM,Traffic Hazard,GONE ON ARRIVAL,24084352,"W 7TH AVE/LINCOLN ST, EUG",3,,04/01/2024
,04/01/2024 03:04:17 AM,04/01/2024 03:05:44 AM,Disorderly Subject,ARREST,24084346,"1279 JACOBS DR, EUG",3,2404648,04/01/2024
,04/01/2024 01:22:14 AM,04/01/2024 01:24:22 AM,Prowler(s),FALSE ALARM,24084319,"1251 WOODSIDE DR, EUG",3,,04/01/2024
,04/01/2024 12:34:38 AM,04/01/2024 01:54:30 AM,Criminal Trespass,FIELD INVESTIGATION,24084305,"995 W 7TH AVE, EUG",3,,04/01/2024
,04/01/2024 12:32:18 AM,04/01/2024 12:32:18 AM,Warrant Service,ARREST,24084304,"CLEVELAND ST/W 2ND AVE, EUG",6,2404644,04/01/2024
,04/01/2024 12:28:31 AM,04/01/2024 02:19:35 AM,Criminal Trespass,FIELD INVESTIGATION,24084302,"1180 WILLAMETTE ST, EUG",3,,04/01/2024
,04/01/2024 12:09:39 AM,04/01/2024 12:21:48 AM,Subject Screaming,ADVISED,24084298,"POLK ST/W 7TH ALY, EUG",3,,04/01/2024
,04/01/2024 12:05:13 AM,04/01/2024 12:34:47 AM,Dispute,WELFARE CHECK DONE,24084297,"766 E 15TH AVE, EUG",3,,04/01/2024
,04/02/2024 11:33:16 PM,04/03/2024 01:24:43 AM,Loud Noise,GONE ON ARRIVAL,24086117,"1367 UMPQUA AVE, EUG",5,,04/02/2024
,04/02/2024 11:24:57 PM,04/02/2024 11:24:57 PM,Traffic Stop,WARNING,24086112,"325 I105 EB, EUG",6,,04/02/2024
,04/02/2024 11:23:00 PM,04/02/2024 11:23:00 PM,Person Stop,WARNING,24086110,"W 2ND AVE/GARFIELD ST, EUG",6,,04/02/2024
,04/02/2024 11:18:11 PM,04/02/2024 11:39:41 PM,Disorderly Subject,RESOLVED,24086107,"E 8TH AVE/E PARK ST, EUG",3,,04/02/2024
,04/02/2024 11:09:54 PM,04/02/2024 11:09:54 PM,Traffic Stop,WARNING,24086105,"325 I105 EB, EUG",6,,04/02/2024
,04/02/2024 11:08:27 PM,04/02/2024 11:12:32 PM,Disorderly Subject,CITED IN LIEU OF CUSTODY,24086104,"1135 HAYES ST, EUG",3,2404742,04/02/2024
,04/02/2024 11:02:45 PM,04/02/2024 11:05:10 PM,Dispute,QUIET ON ARRIVAL,24086102,"1334 OAK PATCH RD, EUG",3,,04/02/2024
,04/02/2024 10:46:12 PM,04/02/2024 11:26:36 PM,Criminal Trespass,GONE ON ARRIVAL,24086096,"1080 W 7TH AVE, EUG",3,,04/02/2024
,04/02/2024 10:40:22 PM,04/02/2024 10:58:49 PM,Criminal Trespass,ADVISED,24086093,"1156 HWY 99N, EUG",3,,04/02/2024
,04/02/2024 10:35:48 PM,04/02/2024 10:44:25 PM,Reckless Driving,UNABLE TO LOCATE,24086089,"94 I105 WB, EUG",3,,04/02/2024
,04/02/2024 10:35:11 PM,04/02/2024 11:04:20 PM,Suspicious Condition(s),PATROL CHECK,24086088,"ROYAL AVE/ECHO HOLLOW RD, EUG",3,,04/02/2024
,04/02/2024 10:33:34 PM,04/02/2024 10:34:22 PM,Criminal Trespass,REPORT TAKEN,24086087,"1080 WILLAMETTE ST, EUG",3,2404741,04/02/2024
,04/02/2024 10:20:03 PM,04/02/2024 10:22:59 PM,Alarm,ADVISED,24086084,"345 GOODPASTURE ISLAND RD, EUG",3,,04/02/2024
,04/02/2024 10:16:12 PM,04/02/2024 11:01:54 PM,Illegal Burning,GONE ON ARRIVAL,24086082,"310 GARFIELD ST, EUG",5,,04/02/2024
,04/02/2024 10:01:59 PM,04/02/2024 10:03:57 PM,Menacing,PATROL CHECK,24086072,"600 VALLEY RIVER CENTER, EUG",3,,04/02/2024
,04/02/2024 10:00:30 PM,04/02/2024 10:00:30 PM,Traffic Stop,ADVISED,24086070,"W 7TH AVE/LINCOLN ST, EUG",6,,04/02/2024
,04/02/2024 08:48:48 PM,04/02/2024 09:01:29 PM,Prowler(s),ASSISTED,24086034,"2430 HIGH ALY, EUG",3,,04/02/2024
,04/02/2024 08:33:15 PM,04/02/2024 08:33:15 PM,Traffic Stop,WARNING,24086024,"192 DELTA SB HWY, EUG",6,,04/02/2024
,04/02/2024 08:33:10 PM,04/02/2024 09:10:00 PM,Suspicious Condition(s),UNFOUNDED,24086023,"2111 W 12TH AVE, EUG",3,,04/02/2024
,04/02/2024 08:22:06 PM,04/02/2024 08:46:36 PM,Reckless Driving,UNABLE TO LOCATE,24086014,"RIVER RD/HOWARD AVE, EUG",3,,04/02/2024
,04/02/2024 08:18:02 PM,04/02/2024 11:38:39 PM,Suspicious Condition(s),REPORT TAKEN,24086009,"300 COUNTRY CLUB RD, EUG",3,2404743,04/02/2024
,04/02/2024 08:17:09 PM,04/02/2024 08:17:09 PM,Traffic Stop,WARNING,24086007,"E 11TH AVE/KINCAID ST, EUG",6,,04/02/2024
,04/02/2024 08:12:32 PM,04/02/2024 09:14:30 PM,Suspicious Condition(s),ASSISTED,24086006,"691 W 26TH AVE, EUG",4,,04/02/2024
,04/02/2024 08:01:02 PM,04/02/2024 08:21:59 PM,Suspicious Condition(s),REPORT TAKEN,24086001,"3640 GLENWOOD DR, EUG",3,2404739,04/02/2024
,04/02/2024 07:40:39 PM,04/02/2024 08:08:15 PM,Abandoned Animal,REPORT TAKEN,24085986,"837 MONROE ST, EUG",5,2404738,04/02/2024
,04/02/2024 07:33:38 PM,04/02/2024 07:35:37 PM,"Accident, Vehicle-Bike",ASSISTED,24085980,"W 13TH AVE/JACKSON ST, EUG",1,,04/02/2024
,04/02/2024 07:27:20 PM,04/02/2024 09:53:25 PM,"Runaway(s), Juvenile",REPORT TAKEN,24085978,"3680 WYLIE CREEK PL, EUG",4,2404740,04/02/2024
,04/02/2024 07:25:07 PM,04/02/2024 07:26:31 PM,Motor Vehicle Unknown,ASSISTED,24085975,"COBURG RD/CRESCENT AVE, EUG",1,,04/02/2024
,04/02/2024 07:10:42 PM,04/02/2024 07:10:42 PM,Traffic Stop,FIELD INVESTIGATION,24085962,"COBURG RD/HARLOW RD, EUG",6,,04/02/2024
,04/02/2024 07:06:34 PM,04/03/2024 12:16:44 AM,Criminal Trespass,GONE ON ARRIVAL,24085959,"944 TYLER ST, EUG",3,,04/02/2024
,04/02/2024 06:59:50 PM,04/02/2024 07:35:23 PM,Loud Noise,GONE ON ARRIVAL,24085953,"1480 MILL ST, EUG",5,,04/02/2024
,04/02/2024 06:26:57 PM,04/02/2024 06:26:57 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24085931,"ELMIRA RD/ANTON CT, EUG",6,,04/02/2024
,04/02/2024 06:20:54 PM,04/02/2024 06:49:22 PM,Dispute,WELFARE CHECK DONE,24085925,"2655 ATTICUS WAY, EUG",3,,04/02/2024
,04/02/2024 06:05:48 PM,04/02/2024 06:10:18 PM,Traffic Hazard,PATROL CHECK,24085914,"2750 JEFFERSON ST, EUG",3,,04/02/2024
,04/02/2024 05:58:27 PM,04/02/2024 05:58:27 PM,Assist Sheriff’s Office,ASSISTED,24085903,"HWY 126/CORNERSTONE DR, VEN",P,,04/02/2024
,04/02/2024 05:55:04 PM,04/02/2024 06:44:11 PM,Suspicious Subject(s),ADVISED,24085901,"311 COBURG RD, EUG",3,,04/02/2024
,04/02/2024 05:50:17 PM,04/02/2024 09:46:49 PM,Missing Person(s),CALLER WILL CALL BACK,24085895,"300 COUNTRY CLUB RD, EUG",4,,04/02/2024
,04/02/2024 05:47:37 PM,04/02/2024 06:34:56 PM,Traffic Hazard,GONE ON ARRIVAL,24085893,"WASHINGTON ST/W 7TH AVE, EUG",3,,04/02/2024
,04/02/2024 05:44:50 PM,04/02/2024 07:08:31 PM,Criminal Trespass,GONE ON ARRIVAL,24085890,"871 E 13TH AVE, EUG",3,,04/02/2024
,04/02/2024 05:39:40 PM,04/02/2024 08:37:16 PM,Criminal Trespass,GONE ON ARRIVAL,24085886,"1156 HWY 99N, EUG",3,,04/02/2024
,04/02/2024 05:34:34 PM,04/02/2024 06:46:37 PM,Found Property,RESOLVED,24085883,"1205 BRAMBLEWOOD LN, EUG",5,,04/02/2024
,04/02/2024 05:32:32 PM,04/02/2024 05:32:32 PM,Motor Vehicle No Injury,REPORT TAKEN,24085880,"1491 W 6TH AVE, EUG",1,2404730,04/02/2024
,04/02/2024 05:23:30 PM,04/02/2024 06:26:17 PM,Dispute,WELFARE CHECK DONE,24085872,"441 E 17TH AVE, EUG",3,,04/02/2024
,04/02/2024 05:19:59 PM,04/02/2024 05:44:07 PM,Burglary,REPORT TAKEN,24085869,"2309 FAIRMOUNT BLVD, EUG",3,2404734,04/02/2024
,04/02/2024 04:54:32 PM,04/02/2024 05:17:36 PM,Burglary,REPORT TAKEN,24085852,"1036 TYSON LN, EUG",4,2404732,04/02/2024
,04/02/2024 04:52:21 PM,04/02/2024 05:06:33 PM,Criminal Trespass,ARREST,24085849,"1010 GREEN ACRES RD, EUG",3,2404729,04/02/2024
,04/02/2024 04:43:46 PM,04/02/2024 09:51:09 PM,Blocked Sidewalk,ADVISED,24085837,"ROYAL AVE/BONVUE ST, EUG",5,,04/02/2024
,04/02/2024 04:28:25 PM,04/02/2024 04:41:26 PM,Disorderly Subject,INFORMATION ONLY,24085827,"WILLAMETTE ST/E 10TH AVE, EUG",3,,04/02/2024
,04/02/2024 04:11:15 PM,,Theft from Vehicle,REPORT TAKEN,24085809,"480 E BROADWAY, EUG",P,2404726,04/02/2024
,04/02/2024 03:47:45 PM,04/02/2024 04:08:25 PM,Burglary,REPORT TAKEN,24085787,"2552 SHELDON VILLAGE LP, EUG",4,2404728,04/02/2024
,04/02/2024 03:44:34 PM,,Theft from Vehicle,REPORT TAKEN,24085786,"1071 FAIRFIELD AVE, EUG",P,2404722,04/02/2024
,04/02/2024 03:38:50 PM,,Criminal Mischief,REPORT TAKEN,24085783,"3458 KINSROW AVE, EUG",P,2404721,04/02/2024
,04/02/2024 03:35:02 PM,04/02/2024 05:28:09 PM,Criminal Trespass,ADVISED,24085780,"2859 CHAD DR, EUG",3,,04/02/2024
,04/02/2024 03:32:25 PM,04/02/2024 03:32:25 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24085775,"OAK ST/E 5TH AVE, EUG",6,,04/02/2024
,04/02/2024 03:18:37 PM,04/02/2024 03:19:15 PM,Motor Vehicle Unknown,ASSISTED,24085765,"76 I105 EB, EUG",1,,04/02/2024
,04/02/2024 03:14:19 PM,04/02/2024 03:14:19 PM,Traffic Stop,FIELD INVESTIGATION,24085761,"HAWKINS LN/W 18TH AVE, EUG",6,,04/02/2024
,04/02/2024 03:09:33 PM,04/02/2024 03:09:33 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24085759,"BELTLINE WB/BARGER DR, EUG",6,,04/02/2024
,04/02/2024 03:08:29 PM,04/02/2024 03:22:21 PM,Illegal Burning,INFORMATION ONLY,24085758,"W 11TH AVE/SAM REYNOLDS ST, EUG",5,,04/02/2024
