Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/02/2025 03:58:11 PM,04/02/2025 03:58:12 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084546,"PRAIRIE RD/BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 03:43:16 PM,04/02/2025 09:06:21 PM,Burglary,CALLER WILL CALL BACK,25084536,"5000 BARGER DR, EUG",4,,04/02/2025
,04/02/2025 03:35:52 PM,,Criminal Mischief,REPORT TAKEN,25084530,"28860 DOUGLAS DR, EUG",P,2505237,04/02/2025
,04/02/2025 03:33:19 PM,04/02/2025 03:38:34 PM,Suspicious Vehicle(s),REPORT TAKEN,25084525,"5650 BABE RUTH DR, EUG",3,2505240,04/02/2025
,04/02/2025 03:31:08 PM,04/02/2025 03:31:08 PM,Traffic Stop,WARNING,25084523,"995 WILLAGILLESPIE RD, EUG",6,,04/02/2025
,04/02/2025 03:29:07 PM,04/02/2025 03:29:07 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084522,"94 I105 WB, EUG",6,,04/02/2025
,04/02/2025 03:16:17 PM,04/02/2025 03:16:17 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084513,"218 I105 WB, EUG",6,,04/02/2025
,04/02/2025 03:14:51 PM,04/02/2025 03:14:51 PM,Traffic Stop,FIELD INVESTIGATION,25084511,"ROOSEVELT BLVD/N DANEBO AVE, EUG",6,,04/02/2025
,04/02/2025 03:04:25 PM,04/02/2025 03:04:25 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084505,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 03:03:45 PM,04/02/2025 03:03:46 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084504,"325 I105 EB, EUG",6,,04/02/2025
,04/02/2025 03:02:39 PM,04/02/2025 03:20:24 PM,Suspicious Condition(s),ADVISED,25084502,"1032 W 3RD AVE, EUG",4,,04/02/2025
,04/02/2025 02:50:51 PM,04/02/2025 02:50:51 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084494,"1264 BELTLINE EB, EUG",6,,04/02/2025
,04/02/2025 02:50:26 PM,04/02/2025 02:50:26 PM,Traffic Stop,FIELD INVESTIGATION,25084491,"471 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 02:45:06 PM,04/02/2025 02:56:40 PM,Criminal Trespass,RESOLVED,25084482,"577 W 10TH AVE, EUG",4,,04/02/2025
,04/02/2025 02:44:15 PM,04/02/2025 02:44:15 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084481,"500-BLK N DANEBO AVE, EUG",6,,04/02/2025
,04/02/2025 02:43:22 PM,04/02/2025 02:43:23 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084478,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 02:39:08 PM,,"Dog(s), Barking",WARNING,25084470,"1050 W 3RD AVE, EUG",P,,04/02/2025
,04/02/2025 02:37:43 PM,04/02/2025 03:10:39 PM,Dispute,WELFARE CHECK DONE,25084466,"1006 W 7TH AVE, EUG",3,,04/02/2025
,04/02/2025 02:15:22 PM,04/02/2025 02:15:22 PM,Traffic Stop,FIELD INVESTIGATION,25084453,"813 BELTLINE EB, EUG",6,,04/02/2025
,04/02/2025 02:06:20 PM,04/02/2025 02:06:20 PM,Traffic Stop,WARNING,25084447,"1200-BLK ALDER ST, EUG",6,,04/02/2025
,04/02/2025 02:04:08 PM,04/02/2025 02:08:33 PM,Unattended Child(ren),REPORT TAKEN,25084442,"4740 ROYAL AVE, EUG",3,2505236,04/02/2025
,04/02/2025 02:03:19 PM,04/02/2025 02:03:19 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084440,"218 I105 WB, EUG",6,,04/02/2025
,04/02/2025 02:00:59 PM,04/02/2025 02:00:59 PM,Traffic Stop,WARNING,25084439,"HILYARD ST/E 24TH AVE, EUG",6,,04/02/2025
,04/02/2025 01:59:35 PM,04/02/2025 01:59:35 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084438,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 01:53:51 PM,04/02/2025 02:00:23 PM,ATL Drunk Driver,GONE ON ARRIVAL,25084430,"W 9TH PL/GARFIELD ST, EUG",3,,04/02/2025
,04/02/2025 01:53:31 PM,04/02/2025 01:53:31 PM,Criminal Trespass,ADVISED,25084429,"W 11TH AVE/BELTLINE, EUG",4,,04/02/2025
,04/02/2025 01:52:23 PM,04/02/2025 01:52:23 PM,Disabled Vehicle(s),ASSISTED,25084427,"76 I105 EB, EUG",P,,04/02/2025
,04/02/2025 01:46:39 PM,04/02/2025 01:46:40 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084424,"19276 I5 SB, EUG",6,,04/02/2025
,04/02/2025 01:42:12 PM,04/02/2025 01:42:12 PM,Person Stop,FIELD INVESTIGATION,25084417,"710 TYLER ST, EUG",6,,04/02/2025
,04/02/2025 01:41:49 PM,,Criminal Mischief,REPORT TAKEN,25084418,"960 E 20TH AVE, EUG",P,2505233,04/02/2025
,04/02/2025 01:32:20 PM,04/02/2025 01:32:21 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084410,"19444 I5 NB, SPR",6,,04/02/2025
,04/02/2025 01:31:45 PM,04/02/2025 03:19:21 PM,Criminal Mischief,ADVISED,25084409,"4944 NORTH WAY, EUG",4,,04/02/2025
,04/02/2025 01:31:27 PM,,Theft,REPORT TAKEN,25084411,"2455 WILLAKENZIE RD, EUG",P,2505231,04/02/2025
,04/02/2025 01:30:04 PM,04/02/2025 01:30:04 PM,Assist Public Works,ASSISTED,25084407,"HILYARD ST/MILL ST, EUG",P,,04/02/2025
,04/02/2025 01:27:36 PM,04/02/2025 01:27:37 PM,Traffic Stop,WARNING,25084404,"W 8TH AVE/TAYLOR ST, EUG",6,,04/02/2025
,04/02/2025 01:27:08 PM,04/02/2025 02:24:08 PM,Criminal Trespass,FIELD INVESTIGATION,25084403,"2002 LAURELHURST DR, EUG",4,,04/02/2025
,04/02/2025 01:25:18 PM,04/02/2025 01:27:56 PM,Dispute,ADVISED,25084401,"2828 CHAD DR, EUG",3,,04/02/2025
,04/02/2025 01:20:38 PM,04/02/2025 03:19:48 PM,Illegal Dumping,REPORT TAKEN,25084396,"LAUREL HILL DR/MOON MOUNTAIN DR, EUG",5,2505241,04/02/2025
,04/02/2025 01:16:00 PM,,Criminal Mischief,REPORT TAKEN,25086273,"1790 WASHINGTON ST, EUG",P,2505348,04/02/2025
,04/02/2025 01:12:33 PM,,Theft from Vehicle,REPORT TAKEN,25084393,"300 COUNTRY CLUB RD, EUG",P,2505228,04/02/2025
,04/02/2025 01:11:51 PM,,Theft ID,REPORT TAKEN,25084387,"145 E 18TH AVE, EUG",P,2505227,04/02/2025
,04/02/2025 01:09:15 PM,04/02/2025 01:09:15 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084381,"433 BELTLINE WB, EUG",6,2505230,04/02/2025
,04/02/2025 01:07:56 PM,04/02/2025 01:07:56 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084380,"CEDARWOOD RD/CLUB RD, EUG",6,,04/02/2025
,04/02/2025 01:07:14 PM,04/02/2025 01:07:15 PM,Illegal Camping,ASSISTED,25084379,"W 10TH PL/TYINN ST, EUG",P,,04/02/2025
,04/02/2025 01:06:25 PM,04/02/2025 01:06:25 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084378,"FILLMORE AVE/S 6TH ST, COT",6,,04/02/2025
,04/02/2025 01:04:43 PM,04/02/2025 01:13:45 PM,Menacing,ADVISED,25084375,"3637 E AMAZON DR, EUG",3,,04/02/2025
,04/02/2025 01:04:04 PM,04/02/2025 01:04:05 PM,Traffic Stop,WARNING,25084374,"LINCOLN ST/W 6TH AVE, EUG",6,,04/02/2025
,04/02/2025 01:00:36 PM,04/02/2025 01:19:16 PM,Criminal Trespass,PATROL CHECK,25084367,"555 TYLER ST, EUG",3,,04/02/2025
,04/02/2025 12:59:45 PM,04/02/2025 12:59:45 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084366,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:59:15 PM,04/02/2025 12:59:15 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084364,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:56:38 PM,04/02/2025 01:02:29 PM,Dispute,WELFARE CHECK DONE,25084362,"2800 APPLEWOOD LN, EUG",3,,04/02/2025
,04/02/2025 12:51:46 PM,04/02/2025 05:38:45 PM,Hit & Run,FOLLOW UP INVESTIGATION,25084359,"1675 W 18TH AVE, EUG",4,,04/02/2025
,04/02/2025 12:50:15 PM,04/02/2025 01:51:12 PM,Criminal Trespass,ADVISED,25084357,"2125 CUBIT ST, EUG",4,,04/02/2025
,04/02/2025 12:44:51 PM,04/02/2025 12:46:44 PM,Motor Vehicle Injury,REPORT TAKEN,25084350,"PATTERSON ST/E 11TH AVE, EUG",1,2505229,04/02/2025
,04/02/2025 12:44:21 PM,,Criminal Mischief,REPORT TAKEN,25084351,"745 WOODLEAF LN, EUG",P,2505225,04/02/2025
,04/02/2025 12:42:17 PM,04/02/2025 12:42:18 PM,Traffic Stop,FIELD INVESTIGATION,25084345,"719 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:38:46 PM,04/02/2025 12:38:46 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084340,"BARGER DR/BELTLINE EB, EUG",6,,04/02/2025
,04/02/2025 12:37:58 PM,,Lost Property,REPORT TAKEN,25084341,"35 SILVER LN, EUG",P,2505223,04/02/2025
,04/02/2025 12:36:01 PM,04/02/2025 12:56:11 PM,Theft,RESOLVED,25084338,"3208 LAKESIDE DR, EUG",4,,04/02/2025
,04/02/2025 12:33:19 PM,04/02/2025 12:33:19 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084333,"1274 W 7TH AVE, EUG",6,,04/02/2025
,04/02/2025 12:32:45 PM,04/02/2025 12:32:45 PM,Traffic Stop,WARNING,25084330,"218 I105 WB, EUG",6,,04/02/2025
,04/02/2025 12:31:06 PM,04/02/2025 12:31:06 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084329,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:28:51 PM,04/02/2025 12:28:51 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084327,"E BROADWAY/HIGH ST, EUG",6,,04/02/2025
,04/02/2025 12:26:47 PM,04/02/2025 12:26:47 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084325,"471 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:17:48 PM,04/02/2025 12:17:48 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084319,"BARGER DR/BELTLINE EB, EUG",6,,04/02/2025
,04/02/2025 12:16:02 PM,04/02/2025 12:16:02 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084317,"564 BELTLINE WB, EUG",6,,04/02/2025
,04/02/2025 12:11:22 PM,04/02/2025 12:11:23 PM,Motor Vehicle No Injury,ASSISTED,25084314,"10002-BLK COBURG RD, EUG",1,,04/02/2025
,04/02/2025 12:08:05 PM,04/02/2025 12:08:06 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084310,"W 6TH AVE/GRANT ST, EUG",6,,04/02/2025
,04/02/2025 11:57:26 AM,04/02/2025 11:57:26 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084300,"W 6TH AVE/GARFIELD ST, EUG",6,,04/02/2025
,04/02/2025 11:53:23 AM,04/02/2025 12:05:27 PM,Criminal Trespass,ARREST,25084295,"895 W 7TH AVE, EUG",4,2505224,04/02/2025
,04/02/2025 11:31:59 AM,04/02/2025 11:31:59 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084268,"W 7TH AVE/POLK ST, EUG",6,,04/02/2025
,04/02/2025 11:31:32 AM,04/02/2025 11:31:32 AM,Illegal Camping,ASSISTED,25084267,"3799-BLK BERKSHIRE ST, EUG",P,,04/02/2025
,04/02/2025 11:19:40 AM,04/02/2025 11:19:40 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084257,"76 I105 EB, EUG",6,,04/02/2025
,04/02/2025 11:17:04 AM,04/02/2025 11:17:05 AM,Traffic Stop,FIELD INVESTIGATION,25084253,"W 7TH AVE/POLK ST, EUG",6,,04/02/2025
,04/02/2025 11:14:45 AM,04/02/2025 11:14:45 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084248,"DELTA NB HWY/BELTLINE EB, EUG",6,,04/02/2025
,04/02/2025 11:09:10 AM,04/02/2025 11:09:10 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084242,"W 7TH AVE/FILLMORE ST, EUG",6,,04/02/2025
,04/02/2025 11:05:31 AM,04/02/2025 11:05:31 AM,Traffic Stop,FIELD INVESTIGATION,25084240,"353 E BROADWAY, EUG",6,,04/02/2025
,04/02/2025 11:04:56 AM,04/02/2025 11:40:20 AM,Found Contraband,REPORT TAKEN,25084239,"348 RUBY AVE, EUG",5,2505222,04/02/2025
,04/02/2025 11:03:15 AM,04/02/2025 11:06:03 AM,Dispute,REPORT TAKEN,25084238,"2315 MARTIN LUTHER KING JR BLVD, EUG",3,2505219,04/02/2025
,04/02/2025 11:02:19 AM,04/02/2025 11:02:19 AM,Assist Sheriff’s Office,ASSISTED,25084237,"325 I105 EB, EUG",P,,04/02/2025
,04/02/2025 11:01:53 AM,04/02/2025 11:01:54 AM,Assist Public Works,ASSISTED,25084236,"FERN RIDGE PATH/ARTHUR ST, EUG",P,,04/02/2025
,04/02/2025 10:56:19 AM,04/02/2025 11:00:54 AM,Abandoned Animal,PATROL CHECK,25084233,"CHAMBERS ST/W 7TH AVE, EUG",5,,04/02/2025
,04/02/2025 10:54:39 AM,04/02/2025 10:56:26 AM,Found Property,RESOLVED,25084229,"300 COUNTRY CLUB RD, EUG",5,,04/02/2025
,04/02/2025 10:54:02 AM,04/02/2025 10:54:02 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084228,"TYLER ST/W 6TH AVE, EUG",6,,04/02/2025
,04/02/2025 10:52:43 AM,04/02/2025 10:52:43 AM,Traffic Stop,FIELD INVESTIGATION,25084225,"W 7TH AVE/WASHINGTON ST, EUG",6,,04/02/2025
,04/02/2025 10:48:41 AM,04/02/2025 10:48:41 AM,Traffic Stop,ADVISED,25084221,"CHAMBERS ST/W 2ND AVE, EUG",6,,04/02/2025
,04/02/2025 10:47:36 AM,,Theft,REPORT TAKEN,25084220,"6192 ROYAL AVE, EUG",P,2505215,04/02/2025
,04/02/2025 10:43:51 AM,04/02/2025 10:43:51 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084217,"20 COBURG RD, EUG",6,,04/02/2025
,04/02/2025 10:31:53 AM,04/02/2025 10:31:53 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084208,"4 I105 WB, EUG",6,,04/02/2025
,04/02/2025 10:28:03 AM,04/02/2025 10:28:03 AM,Assist Outside Agency,REPORT TAKEN,25084205,"28801 DOUGLAS DR, EUG",P,2505216,04/02/2025
,04/02/2025 10:27:34 AM,04/02/2025 10:27:34 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084204,"437 I105 EB, SPR",6,,04/02/2025
,04/02/2025 10:22:40 AM,,Fraud,REPORT TAKEN,25084202,"1395 HWY 99N, EUG",P,2505212,04/02/2025
,04/02/2025 10:20:08 AM,04/02/2025 10:20:08 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084197,"I105 WB/COBURG RD, EUG",6,,04/02/2025
,04/02/2025 10:17:27 AM,04/02/2025 10:39:01 AM,Suspicious Condition(s),UNABLE TO LOCATE,25084195,"W 9TH PL/GARFIELD ST, EUG",5,,04/02/2025
,04/02/2025 10:07:49 AM,04/02/2025 10:07:49 AM,Traffic Stop,FIELD INVESTIGATION,25084189,"I105 EB/W 5TH AVE, EUG",6,,04/02/2025
,04/02/2025 10:07:22 AM,04/02/2025 10:12:02 AM,Burglary,REPORT TAKEN,25084188,"23 E 28TH AVE, EUG",4,2505217,04/02/2025
,04/02/2025 10:06:56 AM,04/02/2025 10:36:14 AM,Illegal Burning,INFORMATION ONLY,25084187,"RIVER RD/BELTLINE WB OFRP, EUG",5,,04/02/2025
,04/02/2025 10:03:35 AM,04/02/2025 10:03:35 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084184,"135 OAKWAY RD, EUG",6,,04/02/2025
,04/02/2025 10:01:02 AM,04/02/2025 10:01:02 AM,Assist Public Works,CITED IN LIEU OF CUSTODY,25084181,"1195 CITY VIEW ST, EUG",P,2505211,04/02/2025
,04/02/2025 09:53:09 AM,04/02/2025 09:53:09 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084172,"I5 SB OFRP/GLENWOOD DR, EUG",6,,04/02/2025
,04/02/2025 09:51:16 AM,04/02/2025 10:02:39 AM,Dispute,GONE ON ARRIVAL,25084167,"1432 ORCHARD ST, EUG",4,,04/02/2025
,04/02/2025 09:50:46 AM,04/02/2025 09:50:46 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084166,"W 6TH AVE/MADISON ST, EUG",6,,04/02/2025
,04/02/2025 09:47:22 AM,04/02/2025 10:07:55 AM,Injured Animal(s),ASSISTED,25084161,"555-BLK COUNTRY CLUB RD, EUG",5,,04/02/2025
,04/02/2025 09:41:05 AM,04/02/2025 09:41:06 AM,Traffic Stop,WARNING,25084155,"W 7TH AVE/CHARNELTON ST, EUG",6,,04/02/2025
,04/02/2025 09:37:55 AM,,Theft from Vehicle,REPORT TAKEN,25084154,"5200 WILLAMETTE ST, EUG",P,2505210,04/02/2025
,04/02/2025 09:34:10 AM,04/02/2025 09:46:12 AM,"Runaway(s), Juvenile",REPORT TAKEN,25084147,"2600 FRIENDLY ST, EUG",4,2505214,04/02/2025
,04/02/2025 09:31:45 AM,04/02/2025 09:33:04 AM,Alarm,FALSE ALARM,25084145,"1063 VALLEY RIVER WAY, EUG",P,,04/02/2025
,04/02/2025 09:31:40 AM,04/02/2025 09:37:43 AM,"Alarm, Hold Up",FALSE ALARM,25084144,"1320 W 7TH AVE, EUG",3,,04/02/2025
,04/02/2025 09:26:04 AM,,Theft from Vehicle,REPORT TAKEN,25084138,"49 E 24TH AVE, EUG",P,2505208,04/02/2025
,04/02/2025 09:22:18 AM,04/02/2025 09:39:30 AM,Suspicious Condition(s),UNABLE TO LOCATE,25084136,"560 OAK ST, EUG",3,,04/02/2025
,04/02/2025 09:22:09 AM,04/02/2025 09:22:09 AM,Traffic Stop,WARNING,25084135,"1060 VALLEY RIVER WAY, EUG",6,,04/02/2025
,04/02/2025 09:12:52 AM,,Criminal Mischief,REPORT TAKEN,25084127,"2025 RIVER RD, EUG",P,2505206,04/02/2025
,04/02/2025 09:08:25 AM,04/02/2025 09:08:25 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084125,"155 I105 EB, EUG",6,,04/02/2025
,04/02/2025 09:07:27 AM,04/02/2025 09:24:37 AM,Dispute,WELFARE CHECK DONE,25084123,"2710 W LONE OAK LP, EUG",3,,04/02/2025
,04/02/2025 08:58:54 AM,04/02/2025 08:58:55 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084120,"W 6TH AVE/POLK ST, EUG",6,,04/02/2025
,04/02/2025 08:50:19 AM,04/02/2025 08:50:19 AM,Motor Vehicle Unknown,ASSISTED,25084110,"GOODPASTURE ISLAND RD/HAPPY LN, EUG",1,,04/02/2025
,04/02/2025 08:49:10 AM,04/02/2025 08:52:27 AM,Dispute,ASSISTED,25084108,"88525 GREEN HILL RD, EUG",3,,04/02/2025
,04/02/2025 08:28:10 AM,,"Theft, License Plate",REPORT TAKEN,25084104,"2147 W 16TH CT, EUG",P,2505205,04/02/2025
,04/02/2025 08:26:55 AM,04/02/2025 08:30:03 AM,Reckless Driving,REPORT TAKEN,25084095,"1109 VALLEY RIVER DR, EUG",3,2505209,04/02/2025
,04/02/2025 08:17:44 AM,04/02/2025 08:17:44 AM,Person Stop,ASSISTED,25084090,"125 N GARFIELD ST, EUG",6,,04/02/2025
,04/02/2025 08:17:13 AM,04/02/2025 08:34:49 AM,Suspicious Condition(s),INFORMATION ONLY,25084089,"E 16TH AVE/PATTERSON ST, EUG",3,,04/02/2025
,04/02/2025 07:56:32 AM,04/02/2025 08:06:10 AM,Menacing,PATROL CHECK,25084078,"2830 WILLAMETTE ST, EUG",3,,04/02/2025
,04/02/2025 07:56:03 AM,04/02/2025 07:56:03 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084076,"20117 I5 SB, EUG",6,,04/02/2025
,04/02/2025 07:47:09 AM,04/02/2025 08:13:09 AM,Criminal Trespass,ADVISED,25084073,"2750 ROOSEVELT BLVD, EUG",4,,04/02/2025
,04/02/2025 07:41:32 AM,04/02/2025 07:41:33 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084069,"E 8TH AVE/MILL ST, EUG",6,,04/02/2025
,04/02/2025 07:39:17 AM,,Fraud,REPORT TAKEN,25084067,"3421 HONEYWOOD ST, EUG",P,2505199,04/02/2025
,04/02/2025 07:35:30 AM,04/02/2025 07:39:08 AM,"Fire, Trash Bin",ADVISED,25084064,"4740 ROYAL AVE, EUG",3,,04/02/2025
,04/02/2025 07:30:54 AM,04/02/2025 07:30:54 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084057,"20902 I5 SB, HAR",6,,04/02/2025
,04/02/2025 07:29:44 AM,04/02/2025 07:29:44 AM,Person Stop,WARNING,25084055,"1245 W 7TH ALY, EUG",6,,04/02/2025
,04/02/2025 07:26:30 AM,04/02/2025 07:26:30 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25084052,"2060 MARTIN LUTHER KING JR BLVD, EUG",6,,04/02/2025
,04/02/2025 07:26:01 AM,04/02/2025 08:47:02 AM,Prowler(s),GONE ON ARRIVAL,25084051,"1805 GARDEN AVE, EUG",3,,04/02/2025
,04/02/2025 07:23:09 AM,04/02/2025 08:08:20 AM,Criminal Trespass,CITED IN LIEU OF CUSTODY,25084045,"112 E 10TH AVE, EUG",4,2505203,04/02/2025
,04/02/2025 07:08:37 AM,04/02/2025 08:21:29 AM,Illegal Burning,ADVISED,25084036,"633 W 8TH AVE, EUG",5,,04/02/2025
,04/02/2025 07:05:38 AM,04/02/2025 07:33:06 AM,Dispute,ADVISED,25084034,"759 W 11TH AVE, EUG",4,,04/02/2025
,04/02/2025 06:33:56 AM,04/02/2025 06:33:57 AM,Traffic Stop,WARNING,25084029,"RIVER RD/THOMASON LN, EUG",6,,04/02/2025
,04/02/2025 06:04:01 AM,04/02/2025 06:08:25 AM,Burglary,REPORT TAKEN,25084022,"2710 W LONE OAK LP, EUG",3,2505197,04/02/2025
,04/02/2025 05:53:03 AM,04/02/2025 06:18:03 AM,Motor Vehicle No Injury,ASSISTED,25084018,"COBURG RD/I105 WB OFRP, EUG",1,,04/02/2025
,04/02/2025 04:29:16 AM,04/02/2025 04:36:01 AM,Criminal Trespass,RESOLVED,25084003,"2160 W 11TH AVE, EUG",4,,04/02/2025
,04/02/2025 04:25:24 AM,04/02/2025 04:34:51 AM,Suspicious Condition(s),GONE ON ARRIVAL,25084001,"E 10TH AVE/PEARL ST, EUG",3,,04/02/2025
,04/02/2025 03:54:09 AM,04/02/2025 04:02:09 AM,Criminal Trespass,GONE ON ARRIVAL,25083995,"222 E BROADWAY, EUG",4,,04/02/2025
,04/02/2025 03:50:52 AM,04/02/2025 03:54:15 AM,Disorderly Subject,ADVISED,25083993,"2115 FRANKLIN BLVD, EUG",3,,04/02/2025
,04/02/2025 03:21:52 AM,04/02/2025 03:25:06 AM,Criminal Trespass,GONE ON ARRIVAL,25083977,"1095 W 7TH AVE, EUG",3,,04/02/2025
,04/02/2025 03:07:00 AM,04/02/2025 03:12:46 AM,Criminal Trespass,INFORMATION ONLY,25083974,"222 E BROADWAY, EUG",4,,04/02/2025
,04/02/2025 02:48:30 AM,04/02/2025 02:48:30 AM,Person Stop,FIELD INVESTIGATION,25083972,"ROOSEVELT BLVD/N GARFIELD ST, EUG",6,,04/02/2025
,04/02/2025 02:44:19 AM,04/02/2025 02:51:31 AM,Suspicious Condition(s),UNABLE TO LOCATE,25083968,"ROOSEVELT BLVD/BETHEL DR, EUG",3,,04/02/2025
,04/02/2025 02:04:13 AM,04/02/2025 02:04:13 AM,Traffic Stop,FIELD INVESTIGATION,25083958,"W 5TH AVE/FILLMORE ST, EUG",6,,04/02/2025
,04/02/2025 02:00:29 AM,04/02/2025 02:26:59 AM,Criminal Trespass,ADVISED,25083957,"2835 OAK ST, EUG",4,,04/02/2025
,04/02/2025 01:28:21 AM,04/02/2025 01:31:08 AM,Prowler(s),PATROL CHECK,25083944,"ONYX ST/E 19TH AVE, EUG",3,,04/02/2025
,04/02/2025 12:56:41 AM,04/02/2025 12:57:45 AM,Disorderly Subject,ARREST,25083937,"933 OLIVE ST, EUG",P,2505194,04/02/2025
,04/02/2025 12:50:05 AM,04/02/2025 12:52:50 AM,Criminal Trespass,ADVISED,25083930,"1785 MILL ALY, EUG",3,,04/02/2025
,04/02/2025 12:45:35 AM,04/02/2025 12:45:35 AM,Person Stop,WARNING,25083927,"WASHINGTON ST/W 6TH AVE, EUG",6,,04/02/2025
,04/02/2025 12:43:21 AM,04/02/2025 12:51:17 AM,Suspicious Subject(s),PATROL CHECK,25083926,"W 13TH AVE/CHAMBERS ST, EUG",3,,04/02/2025
,04/02/2025 12:32:22 AM,04/02/2025 12:34:58 AM,Criminal Trespass,CITED IN LIEU OF CUSTODY,25083919,"715 W 4TH AVE, EUG",4,2505195,04/02/2025
,04/03/2025 11:57:57 PM,04/04/2025 12:14:28 AM,Criminal Trespass,ADVISED,25085936,"539 HWY 99N, EUG",4,,04/03/2025
,04/03/2025 11:55:07 PM,04/04/2025 04:53:04 AM,Suspicious Condition(s),INFORMATION ONLY,25085935,"450 HWY 99N, EUG",3,,04/03/2025
,04/03/2025 11:52:50 PM,04/04/2025 12:20:47 AM,Prowler(s),UNABLE TO LOCATE,25085934,"1559 BAILEY HILL RD, EUG",3,,04/03/2025
,04/03/2025 11:51:04 PM,04/04/2025 06:45:15 AM,Criminal Trespass,ARREST,25085932,"454 WILLAMETTE ST, EUG",4,2505330,04/03/2025
,04/03/2025 11:50:35 PM,04/03/2025 11:50:36 PM,ATL Drunk Driver,SOBRIETY CHECK,25085931,"BARGER DR/N TERRY ST, EUG",P,,04/03/2025
,04/03/2025 11:49:33 PM,04/03/2025 11:53:18 PM,Alarm,FALSE ALARM,25085930,"800 WILLAMETTE ST, EUG",3,,04/03/2025
,04/03/2025 11:48:12 PM,04/03/2025 11:51:47 PM,Subject Screaming,WELFARE CHECK DONE,25085928,"1071 FAIRFIELD AVE, EUG",3,,04/03/2025
,04/03/2025 11:43:17 PM,04/03/2025 11:46:05 PM,Disorderly Subject,UNABLE TO LOCATE,25085926,"102 W 11TH AVE, EUG",3,,04/03/2025
,04/03/2025 11:15:58 PM,04/03/2025 11:27:32 PM,Suspicious Condition(s),PATROL CHECK,25085913,"1759 FRANKLIN BLVD, EUG",3,,04/03/2025
