Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25084818,MTRO,21:34:12,4EUG,1140 STEVI SHAY LN,EUG,CARBON MONOXIDE ALARM,2025-04-02
25084820,MTRO,21:35:47,4EUG,1595 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-02
25084821,RFD,21:36:10,6SOL,249 N 9TH ST,COT,MEDICAL RESPONSE,2025-04-02
25084823,MTRO,21:41:30,5SPR,5008 BLUEBELLE WAY,SPR,MEDICAL RESPONSE,2025-04-02
25084832,MTRO,21:48:52,4EUG,300 COUNTRY CLUB RD,EUG,INFORMATION - FIRE DEPT,2025-04-02
25084837,MTRO,22:01:58,4EUG,455 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-04-02
25084835,MTRO,22:02:27,4EUG,2580 CUBIT ST,EUG,MEDICAL RESPONSE,2025-04-02
25084836,MTRO,22:03:02,4EUG,1270 JACOBS DR,EUG,MEDICAL RESPONSE,2025-04-02
25084841,MTRO,22:05:20,4EUG,4305 WILLHI ST,EUG,MEDICAL RESPONSE,2025-04-02
25084856,MTRO,22:31:07,4EUG,2705 OAK ST,EUG,CARBON MONOXIDE ALARM,2025-04-02
25084867,RFD,22:54:14,6SOL,113 MORSE AVE,CRE,MOTOR VEH ACC NO INJURY,2025-04-02
25084877,MTRO,23:05:38,4EUG,3825 JANISSE ST,EUG,MEDICAL RESPONSE,2025-04-02
25084882,RFD,23:09:57,6SOL,113 MORSE AVE,CRE,ASSIST POLICE,2025-04-02
25084888,RFD,23:24:48,5CBF,91186 N COBURG INDUSTRIAL WAY,COB,FIRE ALARM,2025-04-02
25084901,MTRO,23:59:04,4EUG,330 CREST DR,EUG,MEDICAL RESPONSE,2025-04-02
25084908,MTRO,00:13:03,4EUG,1424 HAYES ST,EUG,MEDICAL RESPONSE,2025-04-03
25084911,MTRO,00:24:23,4EUG,785 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-03
25084918,RFD,00:42:44,6SOL,34276 E CLOVERDALE RD,CRE,ASSIST POLICE,2025-04-03
25084929,RFD,01:07:52,6SOL,101 N 10TH ST,CRE,MEDICAL RESPONSE,2025-04-03
25084930,MTRO,01:09:45,4EUG,500 E 18TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25084931,MTRO,01:15:41,5SPR,1120 DELROSE CT,SPR,MEDICAL RESPONSE,2025-04-03
25084934,MTRO,01:23:21,4EUG,3395 UNIVERSITY ST,EUG,MEDICAL RESPONSE,2025-04-03
25084944,MTRO,01:53:59,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2025-04-03
25084953,MTRO,02:41:48,4EUG,2674 ERIN WAY,EUG,MEDICAL RESPONSE,2025-04-03
25084966,MTRO,03:29:49,4WLE,3950 COBURG RD,EUG,LIFT ASSIST,2025-04-03
25084967,RFD,03:35:56,8LFA,E ENID RD/HWY 99N,EUG,MOTOR VEH ACC INJURY,2025-04-03
25084969,MTRO,03:40:23,5SPR,889 OAKDALE AVE,SPR,MEDICAL RESPONSE,2025-04-03
25084980,RFD,03:57:16,5PGG,34192 DEL MONTE AVE,EUG,MEDICAL RESPONSE,2025-04-03
25084981,MTRO,03:57:17,5PGG,34192 DEL MONTE AVE,EUG,MEDICAL RESPONSE,2025-04-03
25084986,MTRO,04:17:35,4EUG,BETHEL DR/PERSHING ST,EUG,MEDICAL RESPONSE,2025-04-03
25084989,MTRO,04:23:28,5SPR,500-BLK S 72ND ST,SPR,ASSIST POLICE,2025-04-03
25084987,MTRO,04:24:00,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-04-03
25084993,MTRO,04:28:41,4EUG,910 FILLMORE ST,EUG,MEDICAL RESPONSE,2025-04-03
25084996,MTRO,04:33:11,4EUG,1784 BALBOA ST,EUG,MEDICAL RESPONSE,2025-04-03
25084988,MTRO,04:41:27,4EUG,296 E 13TH AVE,EUG,ASSAULT WITH INJURY,2025-04-03
25084988,MTRO,04:41:27,4EUG,296 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085006,MTRO,05:25:27,4EUG,2350 N TERRY ST,EUG,MEDICAL RESPONSE,2025-04-03
25085017,MTRO,06:13:12,5SPR,597 ASPEN ST,SPR,MEDICAL RESPONSE,2025-04-03
25085018,MTRO,06:13:40,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-03
25085025,MTRO,06:43:43,4EUG,1424 OAK PATCH RD,EUG,MEDICAL RESPONSE,2025-04-03
25085028,MTRO,06:45:00,5SPR,2150 LAURA ST,SPR,MEDICAL RESPONSE,2025-04-03
25085031,MTRO,06:59:29,5SPR,2669 S CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2025-04-03
25085034,RFD,07:03:42,8LFA,26401 SHADY REST DR,VEN,MEDICAL RESPONSE,2025-04-03
25085037,RFD,07:04:32,4EUG,4134 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-03
25085045,MTRO,07:27:09,4EUG,3720 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-04-03
25085056,RFD,07:43:41,5MKF,45787 MCKENZIE HWY,VID,MEDICAL RESPONSE,2025-04-03
25085059,MTRO,07:43:42,5MKF,45787 MCKENZIE HWY,VID,MEDICAL RESPONSE,2025-04-03
25085061,MTRO,07:48:59,5SPR,745 23RD ST,SPR,MEDICAL RESPONSE,2025-04-03
25085062,MTRO,07:49:44,4EUG,244 BUSHNELL LN,EUG,MEDICAL RESPONSE,2025-04-03
25085065,RFD,07:52:47,8JCF,998 UNITY DR,JUN,MEDICAL RESPONSE,2025-04-03
25085078,MTRO,08:10:06,4EUG,890 W 25TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085082,MTRO,08:22:00,4EUG,W 11TH AVE/TERRY ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085088,MTRO,08:23:57,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085095,MTRO,08:28:00,4EUG,3463 W 25TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085102,MTRO,08:37:14,5SPR,3530 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-04-03
25085111,MTRO,08:45:09,5RAB,2553 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-04-03
25085114,MTRO,08:46:49,4EUG,525 HIGH ST,EUG,"GAS LEAK, LARGE STRUCTURE",2025-04-03
25085112,MTRO,08:50:47,4EUG,65 W 30TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085129,MTRO,09:01:04,4EUG,1133 LORELLA AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085133,MTRO,09:06:01,5SPR,805 NORTHRIDGE AVE,SPR,MEDICAL RESPONSE,2025-04-03
25085148,RFD,09:21:31,5CBF,90999 S WILLAMETTE ST,COB,MEDICAL RESPONSE,2025-04-03
25085150,MTRO,09:21:32,5CBF,90999 S WILLAMETTE ST,COB,MEDICAL RESPONSE,2025-04-03
25085147,RFD,09:22:14,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2025-04-03
25085151,MTRO,09:22:15,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2025-04-03
25085160,MTRO,09:30:18,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-04-03
25085178,RFD,09:45:46,8EUG,90554 HWY 99N,EUG,FIRE ALARM,2025-04-03
25085180,MTRO,09:51:28,4EUG,1533 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085187,MTRO,09:57:39,4EUG,200 SILVER LN,EUG,MEDICAL RESPONSE,2025-04-03
25085190,MTRO,09:59:04,4EUG,4818 W 11TH AVE,EUG,ASSIST POLICE,2025-04-03
25085192,MTRO,10:05:11,5RAB,1454 HAYDEN BRIDGE RD,SPR,MEDICAL RESPONSE,2025-04-03
25085186,MTRO,10:10:09,4EUG,1426 OAK ST,EUG,MEDICAL RESPONSE,2025-04-03
25085196,MTRO,10:11:29,4EUG,1333 W 18TH AVE,EUG,LIFT ASSIST,2025-04-03
25085204,RFD,10:19:08,8LFA,88312 TERRITORIAL RD,VEN,MEDICAL RESPONSE,2025-04-03
25085208,MTRO,10:25:07,4EUG,65 W 30TH AVE,EUG,LIFT ASSIST,2025-04-03
25085209,MTRO,10:27:15,5SPR,2211 LAURA ST,SPR,MEDICAL RESPONSE,2025-04-03
25085214,RFD,10:28:50,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-04-03
25085218,MTRO,10:35:55,4EUG,1940 STONE CREST DR,EUG,MEDICAL RESPONSE,2025-04-03
25085222,RFD,10:37:26,5PGP,36719 JASPER RD,JAS,MEDICAL RESPONSE,2025-04-03
25085224,MTRO,10:37:26,5PGP,36719 JASPER RD,JAS,MEDICAL RESPONSE,2025-04-03
25085223,MTRO,10:39:48,5SPR,275 71ST ST,SPR,MEDICAL RESPONSE,2025-04-03
25085238,MTRO,10:50:49,5SPR,509 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-03
25085247,MTRO,11:07:04,4EUG,360 JACKSON ST,EUG,MEDICAL RESPONSE,2025-04-03
25085252,MTRO,11:11:45,5SPR,770 HARLOW RD,SPR,MEDICAL RESPONSE,2025-04-03
25085259,MTRO,11:21:29,5SPR,131 C ST,SPR,MEDICAL RESPONSE,2025-04-03
25085264,RFD,11:25:08,5PGP,85230 CLOVERDALE RD,CRE,MEDICAL RESPONSE,2025-04-03
25085267,MTRO,11:25:08,5PGP,85230 CLOVERDALE RD,CRE,MEDICAL RESPONSE,2025-04-03
25085237,MTRO,11:26:00,4EUG,244 BUSHNELL LN,EUG,LIFT ASSIST,2025-04-03
25085275,RFD,11:33:19,5PGG,86139 DRUMMOND DR,EUG,MEDICAL RESPONSE,2025-04-03
25085279,MTRO,11:33:20,5PGG,86139 DRUMMOND DR,EUG,MEDICAL RESPONSE,2025-04-03
25085258,RFD,11:34:03,8JCF,LOVE LAKE RD/AYRES LN,JUN,PUBLIC ASSIST- FIRE/EMS,2025-04-03
25085282,MTRO,11:43:05,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-04-03
25085284,RFD,11:43:49,4LFU,576 HEYWOOD AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085285,MTRO,11:43:50,4LFU,576 HEYWOOD AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085288,MTRO,11:49:50,4EUG,1920 WOODSON LP,EUG,MEDICAL RESPONSE,2025-04-03
25085289,MTRO,11:50:19,4EUG,130 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-03
25085294,MTRO,11:55:33,4EUG,1857 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-04-03
25085297,RFD,12:01:02,4EUG,4134 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-03
25085316,MTRO,12:24:47,4EUG,1286 REGENCY DR,EUG,MEDICAL RESPONSE,2025-04-03
25085340,RFD,12:49:24,6SOL,1202 TYLER AVE,COT,MEDICAL RESPONSE,2025-04-03
25085344,RFD,12:53:30,5LWF,417 D ST,LOW,MEDICAL RESPONSE,2025-04-03
25085345,MTRO,12:53:31,5LWF,417 D ST,LOW,MEDICAL RESPONSE,2025-04-03
25085348,MTRO,12:58:41,4EUG,2095 TYLER ST,EUG,MEDICAL RESPONSE,2025-04-03
25085353,MTRO,13:07:37,4EUG,4621 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085358,RFD,13:10:53,8EUG,1265 NAPA CREEK DR,EUG,MEDICAL RESPONSE,2025-04-03
25085361,RFD,13:15:13,5MKF,45556 S GATE CREEK RD,VID,MEDICAL RESPONSE,2025-04-03
25085365,MTRO,13:15:13,5MKF,45556 S GATE CREEK RD,VID,MEDICAL RESPONSE,2025-04-03
25085366,MTRO,13:16:19,5PGP,84428 PHEASANT LN,PLE,MEDICAL RESPONSE,2025-04-03
25085363,RFD,13:16:27,5PGP,84428 PHEASANT LN,PLE,MEDICAL RESPONSE,2025-04-03
25085373,MTRO,13:25:42,5SPR,1243 RAINBOW DR,SPR,MEDICAL RESPONSE,2025-04-03
25085372,RFD,13:26:14,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2025-04-03
25085390,RFD,13:39:01,4EUG,4134 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-03
25085391,MTRO,13:40:09,4EUG,1855 LEGACY ST,EUG,FIRE ALARM,2025-04-03
25085398,MTRO,13:42:47,4EUG,4134 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-03
25085397,MTRO,13:44:28,4EUG,2710 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085400,RFD,13:45:06,6SOL,18406 I5 NB,CRE,MOTOR VEH ACC INJURY,2025-04-03
25085407,MTRO,13:53:18,4EUG,1780 FAIRMOUNT BLVD,EUG,MEDICAL RESPONSE,2025-04-03
25085413,MTRO,13:59:03,4EUG,901 E 18TH AVE,EUG,ACCIDENT BIKE,2025-04-03
25085421,MTRO,14:03:27,4EUG,3500 HILYARD ST,EUG,MEDICAL RESPONSE,2025-04-03
25085425,MTRO,14:08:47,5SPR,808 19TH ST,SPR,MEDICAL RESPONSE,2025-04-03
25085426,RFD,14:08:51,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-03
25085439,MTRO,14:20:50,4EUG,3497 ONYX PL,EUG,MEDICAL RESPONSE,2025-04-03
25085448,RFD,14:27:07,8EUG,29480 AIRPORT RD,EUG,FIRE ALARM,2025-04-03
25085453,MTRO,14:34:20,4EUG,3510 AVALON ST,EUG,LIFT ASSIST,2025-04-03
25085460,RFD,14:46:57,6SOL,910 S 11TH ST,COT,MEDICAL RESPONSE,2025-04-03
25085461,MTRO,14:47:44,4EUG,1099 OLIVE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085470,MTRO,14:54:37,5SPR,2669 S CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2025-04-03
25085473,MTRO,14:56:54,4EUG,3340 BOARDWALK AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085485,MTRO,15:14:06,4EUG,1900 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085487,MTRO,15:14:53,5SPR,5135 D ST,SPR,MEDICAL RESPONSE,2025-04-03
25085501,RFD,15:27:33,5LWF,38421 JASPER LOWELL RD,FAL,MEDICAL RESPONSE,2025-04-03
25085504,MTRO,15:27:33,5LWF,38421 JASPER LOWELL RD,FAL,MEDICAL RESPONSE,2025-04-03
25085503,MTRO,15:28:05,5SPR,6135 E ST,SPR,FIRE ALARM,2025-04-03
25085512,MTRO,15:36:26,4EUG,3816 PEPPERTREE DR,EUG,MEDICAL RESPONSE,2025-04-03
25085516,RFD,15:37:20,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2025-04-03
25085526,RFD,15:51:06,5PGP,JASPER LOWELL RD/MP02,JAS,MOTOR VEH ACC NO INJURY,2025-04-03
25085528,RFD,15:53:27,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-03
25085542,RFD,16:07:03,6SOL,901 ROW RIVER RD,COT,MEDICAL RESPONSE,2025-04-03
25085552,MTRO,16:11:43,5PGP,JASPER LOWELL RD/MP02,JAS,MOTOR VEH ACC NO INJURY,2025-04-03
25085554,MTRO,16:15:28,5SPR,OLYMPIC ST/28TH ST,SPR,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085562,MTRO,16:26:26,5SPR,751 S 69TH ST,SPR,MEDICAL RESPONSE,2025-04-03
25085569,MTRO,16:31:07,5SPR,MAIN ST/MOUNTAINGATE DR,SPR,MOTOR VEH ACC NO INJURY,2025-04-03
25085573,RFD,16:33:20,5HAF,32917 DIAMOND HILL DR,HAR,MEDICAL RESPONSE,2025-04-03
25085576,MTRO,16:33:21,5HAF,32917 DIAMOND HILL DR,HAR,MEDICAL RESPONSE,2025-04-03
25085579,MTRO,16:36:50,4EUG,940 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085572,MTRO,16:39:48,4EUG,W 2ND AVE/CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-04-03
25085585,RFD,16:39:56,8LFA,87911 TERRITORIAL RD,VEN,MEDICAL RESPONSE,2025-04-03
25085591,RFD,16:47:28,6SOL,33719 E HARVEY RD,CRE,MEDICAL RESPONSE,2025-04-03
25085598,MTRO,16:52:40,4EUG,2715 LEO HARRIS PKWY,EUG,MEDICAL RESPONSE,2025-04-03
25085601,MTRO,16:55:26,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085606,MTRO,17:00:29,4EUG,238 MAPLE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085615,RFD,17:12:14,8LFA,LAWRENCE RD/TERRITORIAL HWY,JUN,BRUSH FIRE,2025-04-03
25085617,RFD,17:16:25,,24102 BRUSH CREEK RD,SWE,MUTUAL AID,2025-04-03
25085620,MTRO,17:21:18,4EUG,3729 BERKSHIRE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085622,MTRO,17:27:42,4EUG,1776 MILLRACE DR,EUG,MEDICAL RESPONSE,2025-04-03
25085627,RFD,17:34:06,8LFA,86618 TERRITORIAL HWY,VEN,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085626,MTRO,17:34:09,4EUG,2815 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-04-03
25085629,MTRO,17:35:45,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-04-03
25085632,MTRO,17:40:06,4EUG,61 W 29TH PL,EUG,LIFT ASSIST,2025-04-03
25085633,MTRO,17:41:48,4EUG,1155 BELTLINE EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085634,MTRO,17:42:21,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085647,RFD,17:49:10,8JCF,500 E 6TH AVE,JUN,MEDICAL RESPONSE,2025-04-03
25085650,MTRO,17:54:15,4EUG,1286 REGENCY DR,EUG,MEDICAL RESPONSE,2025-04-03
25085651,RFD,17:54:20,6SOL,34069 ALLEN RD,COT,MEDICAL RESPONSE,2025-04-03
25085654,MTRO,17:59:23,5SPR,889 OAKDALE AVE,SPR,MEDICAL RESPONSE,2025-04-03
25085656,MTRO,17:59:59,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-04-03
25085655,MTRO,18:01:06,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-03
25085660,MTRO,18:05:39,4EUG,1232 SPYGLASS DR,EUG,MEDICAL RESPONSE,2025-04-03
25085659,MTRO,18:06:37,4RIR,133 HOWARD AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085662,MTRO,18:07:17,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085670,MTRO,18:18:17,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-03
25085671,MTRO,18:19:12,4EUG,1150 W 15TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085672,MTRO,18:20:11,5SPR,6788 D ST,SPR,MEDICAL RESPONSE,2025-04-03
25085674,RFD,18:23:06,8JCF,94167 RIVER RD,JUN,MEDICAL RESPONSE,2025-04-03
25085682,MTRO,18:27:23,4EUG,88 LINCOLN ST,EUG,MEDICAL RESPONSE,2025-04-03
25085697,MTRO,18:39:05,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-04-03
25085700,RFD,18:43:29,6SOL,17676 I5 SB,COT,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085705,MTRO,18:45:31,4EUG,2435 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-03
25085714,MTRO,18:57:05,4EUG,145 E 18TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085719,MTRO,19:03:50,4EUG,1320 E 15TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085724,MTRO,19:05:53,4EUG,708 KIMWOOD PL,EUG,MEDICAL RESPONSE,2025-04-03
25085736,MTRO,19:20:13,4EUG,90 COMMONS DR,EUG,MEDICAL RESPONSE,2025-04-03
25085734,MTRO,19:21:28,4EUG,924 ELIZABETH ST,EUG,MEDICAL RESPONSE,2025-04-03
25085738,MTRO,19:22:15,4EUG,1570 PEARL ST,EUG,MEDICAL RESPONSE,2025-04-03
25085741,MTRO,19:26:28,4EUG,1309 RUTLEDGE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085744,RFD,19:28:27,6SOL,31746 CAMAS SWALE RD,CRE,MEDICAL RESPONSE,2025-04-03
25085746,MTRO,19:30:21,5SPR,1263 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-03
25085753,MTRO,19:37:31,5SPR,1294 DELROSE DR,SPR,MEDICAL RESPONSE,2025-04-03
25085769,MTRO,19:56:58,5SPR,1920 OLYMPIC ST,SPR,MEDICAL RESPONSE,2025-04-03
25085779,RFD,19:58:44,6SOL,33838 E RIVER DR,CRE,MEDICAL RESPONSE,2025-04-03
25085781,MTRO,20:03:27,4EUG,450 E 36TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085789,RFD,20:18:15,5PGP,37385 JASPER LOWELL RD,JAS,MOTOR VEH ACC INJURY,2025-04-03
25085793,MTRO,20:18:16,5PGP,37385 JASPER LOWELL RD,JAS,MOTOR VEH ACC INJURY,2025-04-03
25085795,MTRO,20:20:13,5SPR,1649 G ST,SPR,MEDICAL RESPONSE,2025-04-03
25085810,MTRO,20:36:06,4EUG,1860 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-04-03
25085812,MTRO,20:40:27,5SPR,317 30TH ST,SPR,MEDICAL RESPONSE,2025-04-03
25085821,RFD,20:57:28,6SOL,GATEWAY BLVD/HARVEY RD,COT,ASSIST POLICE,2025-04-03
25085829,MTRO,21:05:30,5SPR,405 24TH ST,SPR,MEDICAL RESPONSE,2025-04-03
25085834,RFD,21:14:19,6SOL,1183 S 2ND ST,COT,ASSIST POLICE,2025-04-03
25085837,MTRO,21:16:17,4EUG,111 MONROE ST,EUG,MEDICAL RESPONSE,2025-04-03
25085842,MTRO,21:21:02,4EUG,101 W 5TH AVE,EUG,ASSIST POLICE,2025-04-03
25085847,RFD,21:26:40,8LFA,25100 CHENEY DR,VEN,MOTOR VEH ACC UNKNOWN INJ,2025-04-03
25085844,RFD,21:28:30,6SOL,33276 MOLITOR HILL RD,COT,MEDICAL RESPONSE,2025-04-03
25085849,RFD,21:33:13,6SOL,77500 S 6TH ST,COT,MEDICAL RESPONSE,2025-04-03
25085861,MTRO,21:52:21,4EUG,222 E BROADWAY,EUG,MEDICAL RESPONSE,2025-04-03
25085788,RFD,21:53:51,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-03
25085863,MTRO,21:54:07,4EUG,689 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085865,MTRO,21:54:44,4EUG,190 RIVER RD,EUG,MEDICAL RESPONSE,2025-04-03
25085871,MTRO,22:05:37,4EUG,1805 GARDEN AVE,EUG,MEDICAL RESPONSE,2025-04-03
25085879,MTRO,22:15:45,4EUG,1850 W 10TH AVE,EUG,ASSIST POLICE,2025-04-03
25085887,MTRO,22:30:49,5SPR,231 U ST,SPR,MEDICAL RESPONSE,2025-04-03
25085888,MTRO,22:34:38,4EUG,687 CHESHIRE AVE,EUG,FIRE ALARM,2025-04-03
25085890,RFD,22:41:18,8HAF,450 EMILY ST,HAR,MEDICAL RESPONSE,2025-04-03
25085875,RFD,22:55:07,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-03
25085914,MTRO,23:22:11,5SPR,800 48TH ST,SPR,FIRE ALARM,2025-04-03
25085916,RFD,23:24:40,6SOL,32376 DOOLITTLE RD,COT,MEDICAL RESPONSE,2025-04-03
25085923,MTRO,23:42:19,4EUG,1320 BEECH ST,EUG,MEDICAL RESPONSE,2025-04-03
25085938,MTRO,00:06:14,5SPR,4971 HIGH BANKS RD,SPR,MEDICAL RESPONSE,2025-04-04
25085943,RFD,00:18:59,6SOL,76955 NELLIE LN,COT,MEDICAL RESPONSE,2025-04-04
25085942,RFD,00:20:24,6SOL,925 W MAIN ST,COT,MEDICAL RESPONSE,2025-04-04
25085947,MTRO,00:24:04,5SPR,1719 17TH ST,SPR,ASSIST POLICE,2025-04-04
25085956,RFD,00:50:37,8LFA,88186 4TH ST,VEN,MEDICAL RESPONSE,2025-04-04
25085958,MTRO,00:51:51,4EUG,1048 LINCOLN ST,EUG,ASSIST POLICE,2025-04-04
25085962,RFD,01:05:13,5LWF,109 ROCKCREST DR,LOW,MEDICAL RESPONSE,2025-04-04
25085965,MTRO,01:05:14,5LWF,109 ROCKCREST DR,LOW,MEDICAL RESPONSE,2025-04-04
25085969,MTRO,01:32:03,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-04-04
25085982,MTRO,02:32:05,5SPR,506 RIVER HILLS DR,SPR,MEDICAL RESPONSE,2025-04-04
25085991,RFD,03:11:36,8LFA,25007 WOODLAND AVE,VEN,MEDICAL RESPONSE,2025-04-04
25085994,MTRO,03:21:06,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-04-04
25085996,MTRO,03:31:45,4EUG,3580 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-04-04
25085997,MTRO,03:41:06,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-04-04
25085999,MTRO,03:44:22,4EUG,3333 W 11TH AVE,EUG,ASSIST POLICE,2025-04-04
25085998,MTRO,03:45:04,4EUG,3466 HAWTHORNE AVE,EUG,MEDICAL RESPONSE,2025-04-04
25086001,MTRO,03:49:37,4EUG,1604 TANEY ST,EUG,MEDICAL RESPONSE,2025-04-04
25086009,RFD,04:11:03,5MKF,41919 DEERHORN RD,SPR,MEDICAL RESPONSE,2025-04-04
25086010,MTRO,04:11:04,5MKF,41919 DEERHORN RD,SPR,MEDICAL RESPONSE,2025-04-04
25086016,RFD,04:23:28,8LFA,90201 HWY 99N,EUG,FIRE ALARM,2025-04-04
25086018,RFD,04:41:22,8LFA,25744 WILDWOOD RD,VEN,MEDICAL RESPONSE,2025-04-04
25086020,MTRO,04:43:46,4EUG,2940 CRESCENT AVE,EUG,MEDICAL RESPONSE,2025-04-04
25086019,MTRO,04:46:27,4EUG,4305 WILLHI ST,EUG,MEDICAL RESPONSE,2025-04-04
25086022,MTRO,05:00:45,4EUG,1540 LINDA AVE,EUG,MEDICAL RESPONSE,2025-04-04
25086027,MTRO,05:26:08,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2025-04-04
25086029,MTRO,05:30:48,5SPR,1238 S 58TH ST,SPR,MEDICAL RESPONSE,2025-04-04
25086037,MTRO,06:21:20,5SPR,BOB STRAUB PKWY/DAISY ST,SPR,MOTOR VEH ACC INJURY,2025-04-04
25086041,MTRO,06:45:11,5SPR,S MILL ST/MAIN ST,SPR,TRASH BIN FIRE,2025-04-04
25086046,RFD,06:51:40,8HAF,552 N 6TH ST,HAR,MEDICAL RESPONSE,2025-04-04
25086062,MTRO,07:38:23,4EUG,4256 BOSTON LN,EUG,MEDICAL RESPONSE,2025-04-04
25086063,MTRO,07:41:09,5SPR,889 OAKDALE AVE,SPR,MEDICAL RESPONSE,2025-04-04
25086066,MTRO,07:44:49,4LFU,2769 SUMMER LN,EUG,MEDICAL RESPONSE,2025-04-04
25086069,MTRO,07:52:50,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-04
25086072,MTRO,07:54:15,4EUG,W 1ST AVE/JEFFERSON ST,EUG,VEHICLE FIRE,2025-04-04
