Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
24085135,MTRO,22:55:21,4EUG,4160 QUEST DR,EUG,TRASH BIN FIRE,2024-04-01
24085144,MTRO,22:59:38,5SPR,650 HARLOW RD,SPR,MEDICAL RESPONSE,2024-04-01
24085142,RFD,23:00:20,8JCF,93520 HWY 99S,JUN,MEDICAL RESPONSE,2024-04-01
24085143,MTRO,23:01:09,4EUG,1133 SERENA WAY,EUG,MEDICAL RESPONSE,2024-04-01
24085146,RFD,23:01:09,4EUG,1133 SERENA WAY,EUG,MEDICAL RESPONSE,2024-04-01
24085147,RFD,23:07:56,4LFA,27676 CROW RD,EUG,MEDICAL RESPONSE,2024-04-01
24085149,MTRO,23:07:57,4LFA,27676 CROW RD,EUG,MEDICAL RESPONSE,2024-04-01
24085152,MTRO,23:11:36,4EUG,655 GOODPASTURE ISLAND RD,EUG,LIFT ASSIST,2024-04-01
24085163,MTRO,23:30:04,5SPR,S A ST/FRANKLIN BLVD,SPR,MOTOR VEH ACC UNKNOWN INJ,2024-04-01
24085162,MTRO,23:30:52,4EUG,547 PANDA LP,EUG,MEDICAL RESPONSE,2024-04-01
24085169,MTRO,23:41:16,4EUG,251 W BROADWAY,EUG,FIRE ALARM,2024-04-01
24085175,RFD,23:48:02,8LFA,25011 HUNTER AVE,VEN,OUTSIDE GAS LEAK,2024-04-01
24085177,RFD,23:50:15,6SOL,735 S 2ND ST,CRE,MEDICAL RESPONSE,2024-04-01
24085179,MTRO,23:56:15,4EUG,967 W 8TH AVE,EUG,MEDICAL RESPONSE,2024-04-01
24085182,MTRO,23:59:07,4EUG,4575 E AMAZON DR,EUG,MEDICAL RESPONSE,2024-04-01
24085185,MTRO,00:08:31,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2024-04-02
24085195,MTRO,00:33:51,4EUG,910 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085196,RFD,00:35:48,6SOL,77500 S 6TH ST,COT,MEDICAL RESPONSE,2024-04-02
24085203,MTRO,00:49:18,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2024-04-02
24085206,MTRO,01:02:15,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-02
24085200,MTRO,01:09:48,5SPR,1625 HENDERSON AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085211,RFD,01:19:09,8EUG,1356 ZINFANDEL LN,EUG,MEDICAL RESPONSE,2024-04-02
24085210,MTRO,01:20:03,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2024-04-02
24085213,MTRO,01:24:16,4EUG,1000 PATTERSON ST,EUG,MEDICAL RESPONSE,2024-04-02
24085217,MTRO,01:28:14,4EUG,341 E 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085225,MTRO,01:47:56,4EUG,1350 LAWRENCE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085226,MTRO,01:51:57,4EUG,978 HATTON AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085231,MTRO,01:56:46,4EUG,780 HWY 99N,EUG,FIRE ALARM,2024-04-02
24085234,MTRO,02:06:53,4EUG,3570 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085235,RFD,02:08:10,6SOL,708 GROVER AVE,COT,MEDICAL RESPONSE,2024-04-02
24085240,RFD,02:18:34,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2024-04-02
24085241,MTRO,02:24:22,4EUG,860 LAURELHURST DR,EUG,MEDICAL RESPONSE,2024-04-02
24085245,MTRO,02:37:53,4EUG,251 W BROADWAY,EUG,MEDICAL RESPONSE,2024-04-02
24085253,MTRO,03:25:33,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-02
24085257,RFD,03:41:35,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2024-04-02
24085264,MTRO,04:19:47,4EUG,2730 BAILEY LN,EUG,MEDICAL RESPONSE,2024-04-02
24085265,MTRO,04:28:43,4EUG,3141 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085268,RFD,04:40:47,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2024-04-02
24085272,MTRO,04:40:48,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2024-04-02
24085273,MTRO,04:45:12,5SPR,770 HARLOW RD,SPR,MEDICAL RESPONSE,2024-04-02
24085275,MTRO,04:55:03,4EUG,3595 W 11TH AVE,EUG,TRASH BIN FIRE,2024-04-02
24085291,MTRO,05:35:51,4EUG,W 7TH AVE/BAILEY HILL RD,EUG,BRUSH FIRE,2024-04-02
24085303,MTRO,05:54:01,4EUG,89 N POLK ST,EUG,MEDICAL RESPONSE,2024-04-02
24085310,MTRO,06:24:20,4RIR,198 MAXWELL RD,EUG,MEDICAL RESPONSE,2024-04-02
24085313,MTRO,06:29:36,4EUG,65 W 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085322,MTRO,06:56:35,4EUG,689 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085345,MTRO,07:36:37,4EUG,W 10TH AVE/GARFIELD ST,EUG,MEDICAL RESPONSE,2024-04-02
24085354,MTRO,07:47:09,4EUG,250 W BROADWAY,EUG,MEDICAL RESPONSE,2024-04-02
24085382,MTRO,08:19:54,4EUG,2592 CUBIT ST,EUG,MEDICAL RESPONSE,2024-04-02
24085385,MTRO,08:22:55,5SPR,1120 FAIRVIEW DR,SPR,MEDICAL RESPONSE,2024-04-02
24085387,RFD,08:23:43,8LFA,87900 HUSTON RD,VEN,MEDICAL RESPONSE,2024-04-02
24085390,MTRO,08:26:31,4EUG,705 SENECA RD,EUG,FIRE ALARM,2024-04-02
24085398,MTRO,08:42:54,4EUG,1633 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085405,MTRO,08:49:52,5SPR,2355 YOLANDA AVE,SPR,FIRE ALARM,2024-04-02
24085406,MTRO,08:52:57,4EUG,3585 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-02
24085408,MTRO,08:54:47,5SPR,4865 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-02
24085411,MTRO,08:56:16,4EUG,687 CHESHIRE AVE,EUG,FIRE ALARM,2024-04-02
24085415,MTRO,09:04:34,4EUG,5569 TRADITION ALY,EUG,MEDICAL RESPONSE,2024-04-02
24085421,RFD,09:16:53,6SOL,224 N 12TH ST,COT,MEDICAL RESPONSE,2024-04-02
24085424,MTRO,09:21:55,4EUG,2008 WASHINGTON ST,EUG,MEDICAL RESPONSE,2024-04-02
24085427,RFD,09:23:03,4LFU,125 IRVINGTON DR,EUG,ASSIST POLICE,2024-04-02
24085430,MTRO,09:23:03,4LFU,125 IRVINGTON DR,EUG,ASSIST POLICE,2024-04-02
24085431,RFD,09:25:26,5CBF,90932 S STUART WAY,COB,MEDICAL RESPONSE,2024-04-02
24085432,MTRO,09:25:27,5CBF,90932 S STUART WAY,COB,MEDICAL RESPONSE,2024-04-02
24085451,MTRO,09:47:58,4EUG,KINCAID ST/E 11TH AVE,EUG,VEHICLE FIRE,2024-04-02
24085449,MTRO,09:48:38,5SPR,3667 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-02
24085452,MTRO,09:51:57,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-02
24085455,MTRO,09:53:47,4EUG,3299 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-02
24085457,MTRO,09:54:32,5SPR,2005 MARCOLA RD,SPR,MEDICAL RESPONSE,2024-04-02
24085461,MTRO,09:58:34,5SPR,3405 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-02
24085472,RFD,10:09:08,6SOL,1425 DAUGHERTY AVE,COT,FIRE ALARM,2024-04-02
24085476,MTRO,10:14:41,4EUG,935 PATTERSON ST,EUG,MEDICAL RESPONSE,2024-04-02
24085483,MTRO,10:26:34,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-02
24085503,MTRO,10:54:23,5SPR,1071 QUINALT ST,SPR,MEDICAL RESPONSE,2024-04-02
24085500,MTRO,10:54:56,4EUG,1459 CITY VIEW ST,EUG,MEDICAL RESPONSE,2024-04-02
24085506,RFD,11:00:56,8JCF,93590 HWY 99S,JUN,MEDICAL RESPONSE,2024-04-02
24085508,MTRO,11:07:08,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-02
24085516,MTRO,11:13:22,4EUG,3603 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-02
24085518,MTRO,11:16:49,5SPR,5991 OBSIDIAN AVE,SPR,MEDICAL RESPONSE,2024-04-02
24085521,MTRO,11:20:10,4EUG,183 E 13TH AVE,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24085531,MTRO,11:28:13,4EUG,1060 GREEN ACRES RD,EUG,FIRE ALARM,2024-04-02
24085532,MTRO,11:29:15,5GLW,4660 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085535,MTRO,11:34:17,4EUG,1900 POLK ST,EUG,MEDICAL RESPONSE,2024-04-02
24085539,MTRO,11:36:04,4EUG,W 7TH AVE/BLAIR BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085542,RFD,11:37:27,8LFA,84693 TERRITORIAL HWY,EUG,MEDICAL RESPONSE,2024-04-02
24085544,MTRO,11:38:20,4EUG,2160 PRIMROSE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085553,RFD,11:49:01,5MKF,42040 HOLDEN CREEK LN,SPR,LIFT ASSIST,2024-04-02
24085563,RFD,12:00:59,8HAF,234 S 3RD ST,HAR,MUTUAL AID,2024-04-02
24085565,MTRO,12:03:12,4EUG,1221 EXECUTIVE PKWY,EUG,MEDICAL RESPONSE,2024-04-02
24085566,MTRO,12:06:05,5SPR,725 28TH ST,SPR,MEDICAL RESPONSE,2024-04-02
24085569,RFD,12:08:28,8LFA,25754 JEANS RD,VEN,MEDICAL RESPONSE,2024-04-02
24085570,RFD,12:10:11,4LFA,84986 CHEZEM RD,EUG,MEDICAL RESPONSE,2024-04-02
24085571,MTRO,12:10:12,4LFA,84986 CHEZEM RD,EUG,MEDICAL RESPONSE,2024-04-02
24085572,MTRO,12:11:49,4EUG,796 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085574,MTRO,12:13:48,4EUG,780 HWY 99N,EUG,FIRE ALARM,2024-04-02
24085576,MTRO,12:16:44,4EUG,462 W 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085581,MTRO,12:23:18,4EUG,64 IRVING RD,EUG,MEDICAL RESPONSE,2024-04-02
24085585,RFD,12:24:43,4EUG,263 NAISMITH BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085580,MTRO,12:24:43,4EUG,263 NAISMITH BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085586,MTRO,12:28:41,4EUG,1680 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-02
24085598,RFD,12:42:18,6SOL,515 GRANT AVE,COT,MEDICAL RESPONSE,2024-04-02
24085603,RFD,12:46:32,8LFA,87846 OAK ISLAND DR,VEN,MEDICAL RESPONSE,2024-04-02
24085607,MTRO,12:56:48,4EUG,300 COUNTRY CLUB RD,EUG,ASSIST POLICE,2024-04-02
24085608,MTRO,12:59:55,4EUG,2636 TERRACE VIEW DR,EUG,MEDICAL RESPONSE,2024-04-02
24085615,RFD,13:08:06,5MKF,42097 DEERHORN RD,SPR,MEDICAL RESPONSE,2024-04-02
24085618,MTRO,13:08:06,5MKF,42097 DEERHORN RD,SPR,MEDICAL RESPONSE,2024-04-02
24085616,MTRO,13:09:28,5SPR,315 5TH ST,SPR,MEDICAL RESPONSE,2024-04-02
24085619,MTRO,13:10:05,4EUG,1960 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085621,MTRO,13:12:44,4EUG,775 E 15TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085630,RFD,13:19:48,5DEF,38401 DEXTER RD,DEX,MEDICAL RESPONSE,2024-04-02
24085634,MTRO,13:19:49,5DEF,38401 DEXTER RD,DEX,MEDICAL RESPONSE,2024-04-02
24085640,MTRO,13:27:39,4EUG,18387-BLK RIVER WILLAMETTE,EUG,INFORMATION - FIRE DEPT,2024-04-02
24085646,MTRO,13:36:13,5SPR,4531 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085651,RFD,13:40:18,6SOL,750 QUEENS AVE,CRE,MEDICAL RESPONSE,2024-04-02
24085663,RFD,13:50:26,6SOL,1200 E MAIN ST,COT,MEDICAL RESPONSE,2024-04-02
24085668,MTRO,13:55:03,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2024-04-02
24085670,MTRO,13:56:10,4EUG,1775 W 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085676,MTRO,13:59:27,5SPR,1125 58TH ST,SPR,MEDICAL RESPONSE,2024-04-02
24085677,RFD,14:04:45,6SOL,1585 OSTRANDER LN,COT,MEDICAL RESPONSE,2024-04-02
24085689,RFD,14:13:28,6SOL,32016 CAMAS SWALE RD,CRE,MEDICAL RESPONSE,2024-04-02
24085691,RFD,14:16:09,5CBF,19911 I5 SB,EUG,SUBJECT DOWN,2024-04-02
24085695,MTRO,14:16:10,5CBF,19911 I5 SB,EUG,SUBJECT DOWN,2024-04-02
24085700,MTRO,14:21:36,4RIR,855 MAXWELL RD,EUG,MEDICAL RESPONSE,2024-04-02
24085699,MTRO,14:22:54,4RIR,1400 LAKE DR,EUG,MEDICAL RESPONSE,2024-04-02
24085708,MTRO,14:26:27,4EUG,101 W 5TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085710,RFD,14:30:26,6SOL,1239 S 4TH ST,COT,MEDICAL RESPONSE,2024-04-02
24085712,MTRO,14:30:26,6SOL,1239 S 4TH ST,COT,MEDICAL RESPONSE,2024-04-02
24085723,MTRO,14:45:38,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2024-04-02
24085726,MTRO,14:50:55,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2024-04-02
24085728,RFD,14:51:09,6SOL,1355 DAUGHERTY AVE,COT,MEDICAL RESPONSE,2024-04-02
24085730,MTRO,14:51:44,5SPR,611 CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2024-04-02
24085731,RFD,14:52:30,4EUG,813 BELTLINE EB,EUG,VEHICLE FIRE,2024-04-02
24085735,MTRO,14:52:30,4EUG,813 BELTLINE EB,EUG,VEHICLE FIRE,2024-04-02
24085729,MTRO,14:53:19,5SPR,525 S 57TH PL,SPR,MEDICAL RESPONSE,2024-04-02
24085737,RFD,14:54:22,8LFA,NORTHWEST EXPRESSWAY/IRVINGTON DR,EUG,MOTOR VEH ACC INJURY,2024-04-02
24085740,MTRO,14:54:23,8LFA,NORTHWEST EXPRESSWAY/IRVINGTON DR,EUG,MOTOR VEH ACC INJURY,2024-04-02
24085736,MTRO,14:55:13,4EUG,292 E ANCHOR AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085738,RFD,14:56:11,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085747,MTRO,14:59:49,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085748,RFD,14:59:52,4EUG,292 E ANCHOR AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085764,MTRO,15:18:37,4EUG,76 I105 EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24085772,RFD,15:28:58,6SOL,443 N DOUGLAS ST,COT,MEDICAL RESPONSE,2024-04-02
24085788,MTRO,15:51:12,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2024-04-02
24085792,MTRO,15:54:40,4EUG,2815 CHAD DR,EUG,MEDICAL RESPONSE,2024-04-02
24085793,MTRO,15:57:10,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-02
24085796,RFD,15:58:14,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2024-04-02
24085798,RFD,16:03:18,5PGP,N ENTERPRISE RD/HWY 58,PLE,VEHICLE/PEDESTRIAN CRASH,2024-04-02
24085801,MTRO,16:03:19,5PGP,N ENTERPRISE RD/HWY 58,PLE,VEHICLE/PEDESTRIAN CRASH,2024-04-02
24085802,MTRO,16:05:40,5SPR,266 S 40TH PL,SPR,MEDICAL RESPONSE,2024-04-02
24085808,MTRO,16:13:13,4EUG,1710 E 15TH AVE,EUG,FIRE ALARM,2024-04-02
24085820,MTRO,16:24:28,5SPR,MILL ST/A ST,SPR,MOTOR VEH ACC INJURY,2024-04-02
24085821,RFD,16:27:04,5CBF,33022 VAN DUYN RD,COB,MEDICAL RESPONSE,2024-04-02
24085826,MTRO,16:27:05,5CBF,33022 VAN DUYN RD,COB,MEDICAL RESPONSE,2024-04-02
24085834,MTRO,16:38:01,4EUG,1010 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-02
24085842,MTRO,16:47:54,5SPR,1379 L ST,SPR,DOWN LINE,2024-04-02
24085843,RFD,16:49:38,8JCF,96450 HWY 99W,JUN,MEDICAL RESPONSE,2024-04-02
24085846,RFD,16:52:47,4LFA,85446-BLK LORANE HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24085850,MTRO,16:52:47,4LFA,85446-BLK LORANE HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24085845,MTRO,16:53:35,4EUG,355 IOWA ST,EUG,MEDICAL RESPONSE,2024-04-02
24085854,RFD,16:58:03,6SOL,99 N 10TH ST,CRE,MEDICAL RESPONSE,2024-04-02
24085857,MTRO,17:05:11,4EUG,655 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-02
24085862,MTRO,17:12:57,4EUG,375 GOODYEAR ST,EUG,ASSIST POLICE,2024-04-02
24085863,MTRO,17:18:48,4EUG,E 34TH AVE/HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-02
24085868,RFD,17:21:19,5MKF,42040 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2024-04-02
24085870,MTRO,17:21:19,5MKF,42040 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2024-04-02
24085889,MTRO,17:46:11,4EUG,W 7TH AVE/MONROE ST,EUG,MEDICAL RESPONSE,2024-04-02
24085894,MTRO,17:52:02,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-02
24085896,MTRO,17:52:35,4EUG,1111 W 6TH AVE,EUG,TRASH BIN FIRE,2024-04-02
24085899,RFD,17:54:40,5LWF,39829 LITTLE FALL CREEK RD,FAL,MEDICAL RESPONSE,2024-04-02
24085900,MTRO,17:54:40,5LWF,39829 LITTLE FALL CREEK RD,FAL,MEDICAL RESPONSE,2024-04-02
24085908,MTRO,18:03:36,5SPR,6135 E ST,SPR,MEDICAL RESPONSE,2024-04-02
24085919,RFD,18:15:00,5DEF,81949 LOST VALLEY LN,DEX,MEDICAL RESPONSE,2024-04-02
24085923,RFD,18:15:01,5DEF,81949 LOST VALLEY LN,DEX,MEDICAL RESPONSE,2024-04-02
24085864,RFD,18:26:51,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-02
24085934,MTRO,18:32:40,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-02
24085938,RFD,18:45:09,6SOL,1101 W MAIN ST,COT,MEDICAL RESPONSE,2024-04-02
24085951,RFD,19:00:59,8LFA,26126 BANGS RD,JUN,MEDICAL RESPONSE,2024-04-02
24085969,MTRO,19:21:02,4EUG,3618 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24085970,MTRO,19:21:59,4EUG,N BERTELSEN RD/ROOSEVELT BLVD,EUG,VEHICLE FIRE,2024-04-02
24085977,RFD,19:28:51,6SOL,1355 DAUGHERTY AVE,COT,MEDICAL RESPONSE,2024-04-02
24085979,MTRO,19:34:05,4EUG,W 13TH AVE/JACKSON ST,EUG,ACCIDENT VEHICLE BIKE,2024-04-02
24085991,RFD,19:48:17,6SOL,365 E OREGON AVE,CRE,ASSIST POLICE,2024-04-02
24086000,MTRO,20:00:21,4EUG,W 11TH AVE/S BERTELSEN RD,EUG,BRUSH FIRE,2024-04-02
24086013,RFD,20:22:26,8JCF,620 SW CORAL ST,JUN,ASSIST POLICE,2024-04-02
24086019,RFD,20:31:40,5PGG,18991 I5 SB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24086021,MTRO,20:31:41,5PGG,18991 I5 SB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-02
24086028,MTRO,20:40:36,4EUG,3655 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24086030,MTRO,20:44:49,5SPR,220 B ST,SPR,MEDICAL RESPONSE,2024-04-02
24086031,RFD,20:45:25,5MKF,42040 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2024-04-02
24086032,MTRO,20:45:26,5MKF,42040 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2024-04-02
24086036,MTRO,20:53:44,4EUG,2727 MARTIN LUTHER KING JR BLVD,EUG,FIRE ALARM,2024-04-02
24086043,MTRO,21:07:17,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-02
24086049,RFD,21:11:25,6SOL,515 GRANT AVE,COT,MEDICAL RESPONSE,2024-04-02
24086048,MTRO,21:12:09,5SPR,5127 FORSYTHIA DR,SPR,MEDICAL RESPONSE,2024-04-02
24086057,MTRO,21:25:36,5SPR,2900 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-02
24086061,MTRO,21:38:26,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24086074,MTRO,22:07:11,5SPR,1890 M ST,SPR,MEDICAL RESPONSE,2024-04-02
24086075,MTRO,22:11:02,4EUG,1306 E 18TH AVE,EUG,FIRE ALARM,2024-04-02
24086095,MTRO,22:46:18,4EUG,450 FIGUEROA ST,EUG,MEDICAL RESPONSE,2024-04-02
24086106,RFD,23:17:56,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-02
24086113,MTRO,23:28:31,4EUG,3070 STAPP DR,EUG,MEDICAL RESPONSE,2024-04-02
24086114,MTRO,23:29:25,4EUG,74 W 29TH AVE,EUG,MEDICAL RESPONSE,2024-04-02
24086115,RFD,23:31:31,4LFU,188 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-02
24086116,MTRO,23:31:32,4LFU,188 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-02
24086119,MTRO,23:44:58,4EUG,780 HWY 99N,EUG,FIRE ALARM,2024-04-02
24086128,RFD,00:09:37,8JCF,245 E 14TH AVE,JUN,MEDICAL RESPONSE,2024-04-03
24086135,RFD,00:22:18,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-03
24086132,MTRO,00:22:19,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-03
24086136,MTRO,00:35:12,4EUG,780 HWY 99N,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-03
24086141,MTRO,00:43:37,4EUG,1508 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-03
24086152,MTRO,01:37:36,4EUG,480 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-03
24086157,MTRO,01:45:36,4EUG,3344 HAWTHORNE AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086162,MTRO,02:10:30,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086170,MTRO,02:38:17,4EUG,5540 EXCALIBER LN,EUG,MEDICAL RESPONSE,2024-04-03
24086169,RFD,02:39:36,5X,88599-BLK AUFDERHEIDE DR,BLU,MEDICAL RESPONSE,2024-04-03
24086175,MTRO,02:39:36,5X,88599-BLK AUFDERHEIDE DR,BLU,MEDICAL RESPONSE,2024-04-03
24086176,MTRO,02:52:50,4EUG,4575 E AMAZON DR,EUG,LIFT ASSIST,2024-04-03
24086183,MTRO,03:07:26,4EUG,W 6TH AVE/LINCOLN ST,EUG,ASSIST POLICE,2024-04-03
24086186,MTRO,03:12:43,4EUG,1965 SUNRISE BLVD,EUG,MEDICAL RESPONSE,2024-04-03
24086188,MTRO,03:17:03,5SPR,3169 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-03
24086191,MTRO,03:24:58,5RAB,2417 RANCH DR,SPR,MEDICAL RESPONSE,2024-04-03
24086193,MTRO,03:33:10,4EUG,3230 KINSROW AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086199,MTRO,03:42:41,4EUG,4561 SEDONA DR,EUG,MEDICAL RESPONSE,2024-04-03
24086200,MTRO,03:43:23,4EUG,1376 DAVID AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086204,MTRO,03:56:09,4EUG,992 JACKSON ST,EUG,MEDICAL RESPONSE,2024-04-03
24086207,RFD,03:57:48,4EUG,805 TYSON LN,EUG,MEDICAL RESPONSE,2024-04-03
24086205,MTRO,03:57:49,4EUG,805 TYSON LN,EUG,MEDICAL RESPONSE,2024-04-03
24086211,MTRO,04:10:21,5SPR,650 Q ST,SPR,MEDICAL RESPONSE,2024-04-03
24086214,MTRO,04:15:58,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086216,MTRO,04:17:12,4EUG,4575 E AMAZON DR,EUG,MEDICAL RESPONSE,2024-04-03
24086218,MTRO,04:27:43,4EUG,1000 OAK ST,EUG,MEDICAL RESPONSE,2024-04-03
24086227,RFD,04:46:51,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-03
24086224,RFD,04:47:24,5MKF,41854 MADRONE ST,SPR,MEDICAL RESPONSE,2024-04-03
24086229,MTRO,04:47:24,5MKF,41854 MADRONE ST,SPR,MEDICAL RESPONSE,2024-04-03
24086223,MTRO,04:48:06,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-03
24086231,MTRO,04:50:41,4EUG,2040 W 16TH WAY,EUG,MEDICAL RESPONSE,2024-04-03
24086239,MTRO,05:10:54,4EUG,2085 ADAMS ST,EUG,MEDICAL RESPONSE,2024-04-03
24086244,MTRO,05:17:38,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-03
24086245,MTRO,05:19:22,5SPR,926 ANDERSON LN,SPR,MEDICAL RESPONSE,2024-04-03
24086247,MTRO,05:24:48,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2024-04-03
24086248,RFD,05:27:54,4CBF,31710 GREEN ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-03
24086249,MTRO,05:27:55,4CBF,31710 GREEN ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-03
24086252,RFD,06:00:20,4LFU,188 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-03
24086255,MTRO,06:00:20,4LFU,188 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-03
24086254,RFD,06:02:23,6X,SIUSLAW RIVER RD/MP26,VEN,MOTOR VEH ACC UNKNOWN INJ,2024-04-03
24086258,MTRO,06:06:07,4EUG,830 WILSON ST,EUG,MEDICAL RESPONSE,2024-04-03
24086261,MTRO,06:09:53,4EUG,2270 TURNBERRY CT,EUG,MEDICAL RESPONSE,2024-04-03
24086266,MTRO,06:25:08,4EUG,1009 PATTERSON ST,EUG,FIRE ALARM,2024-04-03
24086267,MTRO,06:25:43,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-03
