yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2025,LAW ,25081481,2025-03-30 01:26:03,,E911,THEFT FROM VEHICLE,UNFD,UNFOUNDED,850.0,1082.0,1633,1,1,EP05,3,97402,6E68  ,3,3,EPD
2025,LAW ,25081482,2025-03-30 01:27:39,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,8936.0,,8939,1,0,EP01,5,97401,6E35  ,1,1,EPD
2025,LAW ,25081483,2025-03-30 01:30:49,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,7621,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25081487,2025-03-30 01:38:08,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,108,1,1,EP02,6,97401,4E71  ,1,1,EPD
2025,LAW ,25081494,2025-03-30 01:47:05,,SELF,PATROL CHECK,BLDS,BUILDING CHECKED SECURE,0.0,0.0,958,1,1,EP02,6,97401,4E19  ,4,4,EPD
2025,LAW ,25081495,2025-03-30 01:47:11,,W911,INCOMPLETE CALL,DIS ,DISREGARD,,,149,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081499,2025-03-30 01:51:25,2505054,PHONE,DISPUTE,ARR ,ARREST,198.0,389.0,14243,1,1,EP05,3,97402,6E68  ,3,3,EPD
2025,OTHR,25081503,2025-03-30 01:58:48,,PHONE,"PUBLIC ASSIST, CAHOOTS",GOA ,GONE ON ARRIVAL,3016.0,3016.0,3300,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081505,2025-03-30 02:09:08,,W911,OVERDOSE,DIS ,DISREGARD,,,1755,0,0,EP05,1,97402,,0,0,EPD
2025,LAW ,25081508,2025-03-30 02:11:23,,PHONE,ABANDONED ANIMAL,INFO,INFORMATION ONLY,,,11809,0,0,EP04,5,97402,,0,0,EPD
2025,LAW ,25081509,2025-03-30 02:13:44,,SELF,SUBJECT SCREAMING,PCHK,PATROL CHECK,0.0,0.0,355,1,1,EP02,P,97401,4E72  ,2,2,EPD
2025,LAW ,25081516,2025-03-30 02:26:45,,E911,ASSAULT,ADVI,ADVISED,42058.0,,42794,1,0,EP05,3,97402,3E61  ,2,2,EPD
2025,LAW ,25081517,2025-03-30 02:28:44,,PHONE,BEAT INFORMATION,QOLN,QUALITY OF LIFE - NO DISPATCH,,,313,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081526,2025-03-30 02:38:43,,W911,DISPUTE,ADVI,ADVISED,16378.0,16696.0,21337,1,1,EP07,3,97401,1U12  ,2,2,EPD
2025,LAW ,25081529,2025-03-30 02:49:03,,PHONE,MISSING PERSON,ADVI,ADVISED,24691.0,25595.0,26547,1,1,EP03,4,97403,2W71  ,1,1,EPD
2025,OTHR,25081538,2025-03-30 03:29:00,,PHONE,"PUBLIC ASSIST, CAHOOTS",GOA ,GONE ON ARRIVAL,386.0,667.0,1167,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081539,2025-03-30 03:34:25,,E911,SUBJECT SCREAMING,ASST,ASSISTED,143.0,751.0,4166,1,1,EP03,3,97405,5E26  ,2,2,EPD
2025,LAW ,25081545,2025-03-30 03:58:35,,PHONE,RUNAWAY JUVENILE,INFO,INFORMATION ONLY,,,1207,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25081546,2025-03-30 04:00:45,,SELF,FLAGGED DOWN,ASST,ASSISTED,0.0,0.0,397,1,1,EP05,6,97402,6E68  ,1,1,EPD
2025,OTHR,25081548,2025-03-30 04:03:46,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,4432.0,5377.0,6724,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,OTHR,25081549,2025-03-30 04:03:58,,E911,"ASSIST PD, CAHOOTS",ASST,ASSISTED,17.0,700.0,2484,1,1,EP03,5,97405,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081555,2025-03-30 04:17:40,,W911,RECKLESS BURNING,FI  ,FIELD INVESTIGATION,123.0,603.0,1419,1,1,EP02,1,97401,6E35  ,2,2,EPD
2025,LAW ,25081559,2025-03-30 04:27:30,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,1225.0,,1232,1,0,EP05,4,97402,6E67  ,1,1,EPD
2025,LAW ,25081560,2025-03-30 04:37:11,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1253,1,1,LS13,6,97404,5T81  ,1,1,EPD
2025,LAW ,25081562,2025-03-30 04:39:52,,PHONE,DISPUTE,UTL ,UNABLE TO LOCATE,5808.0,5808.0,5813,1,1,EP05,3,97402,6E68  ,1,1,EPD
2025,LAW ,25081566,2025-03-30 05:18:12,,PHONE,ALARM,INFO,INFORMATION ONLY,,,348,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081567,2025-03-30 05:18:17,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,8275.0,8472.0,8632,1,1,EP07,3,97401,2U22  ,1,1,EPD
2025,LAW ,25081570,2025-03-30 05:26:44,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,758,1,1,EP05,6,97402,5E59  ,1,1,EPD
2025,LAW ,25081577,2025-03-30 05:44:09,,PHONE,ILLEGAL BURNING,PCHK,PATROL CHECK,7694.0,,7696,1,0,EP04,5,97405,1U43  ,1,1,EPD
2025,LAW ,25081581,2025-03-30 06:19:19,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,1261,1,1,EP05,6,97402,6E68  ,1,1,EPD
2025,OTHR,25081583,2025-03-30 06:21:08,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,273.0,957.0,1360,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081586,2025-03-30 06:24:50,,PHONE,SHOTS FIRED,REL ,REFERRED TO OTHER AGENCY,,,1106,0,0,EP03,3,97403,,0,0,EPD
2025,LAW ,25081598,2025-03-30 07:28:21,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,403,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25081599,2025-03-30 07:31:18,2505055,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,233.0,287.0,9598,1,1,EP05,8,97402,1W81  ,1,1,EPD
2025,LAW ,25081600,2025-03-30 07:37:09,,SELF,PERSON STOP,ADVI,ADVISED,1.0,1.0,116,1,1,EP05,6,97402,1U41  ,1,1,EPD
2025,LAW ,25081601,2025-03-30 07:41:10,,SELF,SUSPICIOUS VEHICLE,PCHK,PATROL CHECK,0.0,0.0,169,1,1,EP05,P,97402,1U41  ,2,2,EPD
2025,LAW ,25081603,2025-03-30 07:42:09,2505058,W911,MISSING JUVENILE,REPT,REPORT TAKEN,218.0,688.0,12037,1,1,EP03,3,97403,2U22  ,14,14,EPD
2025,OTHR,25081604,2025-03-30 07:42:26,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,91.0,779.0,4437,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081606,2025-03-30 07:49:57,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,18141,1,1,EP05,6,97402,2E52  ,1,1,EPD
2025,OTHR,25081613,2025-03-30 08:13:25,,PHONE,"PUBLIC ASSIST, CAHOOTS",GOA ,GONE ON ARRIVAL,2583.0,3435.0,3631,1,1,EP01,7,97401,CAHOOT,1,1,CAHOOTS
2025,OTHR,25081617,2025-03-30 08:22:06,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,3113.0,3437.0,4120,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081623,2025-03-30 08:32:09,2505056,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97402,1W74  ,0,0,EPD
2025,LAW ,25081624,2025-03-30 08:42:35,2505057,RPTO,FRAUD,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,1W74  ,0,0,EPD
2025,OTHR,25081626,2025-03-30 08:48:34,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,2536.0,2536.0,3262,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081628,2025-03-30 08:52:18,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,251,0,0,EP05,4,97402,,0,0,EPD
2025,LAW ,25081631,2025-03-30 09:02:57,2505060,W911,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,1904.0,3229.0,19704,1,1,EP04,3,97405,1U43  ,2,2,EPD
2025,OTHR,25081632,2025-03-30 09:03:28,,W911,"INFO / ATL, CAHOOTS",INFO,INFORMATION ONLY,,,1822,0,0,EP03,7,97403,CAHOOT,0,0,CAHOOTS
2025,LAW ,25081637,2025-03-30 09:25:48,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,431.0,,437,1,0,EP02,5,97401,1E13  ,1,1,EPD
2025,LAW ,25081638,2025-03-30 09:29:15,2505065,PHONE,SUSPICIOUS CONDITIONS,REPT,REPORT TAKEN,7486.0,7930.0,12772,1,1,EP05,5,97402,3U63  ,1,1,EPD
2025,LAW ,25081640,2025-03-30 09:33:21,,PHONE,ALARM,INFO,INFORMATION ONLY,,,83,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081643,2025-03-30 09:39:39,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,3183.0,3279.0,3507,1,1,EP05,3,97402,1K96  ,1,1,EPD
2025,OTHR,25081647,2025-03-30 09:49:14,,W911,"SUICIDAL SUBJECT, CAHOOTS",ASST,ASSISTED,206.0,387.0,872,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081649,2025-03-30 09:51:44,2505059,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W74  ,0,0,EPD
2025,OTHR,25081651,2025-03-30 09:54:07,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,618.0,1375.0,3347,1,1,EP06,5,97404,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081652,2025-03-30 09:55:04,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,95,0,0,EP02,P,97401,,0,0,EPD
2025,LAW ,25081653,2025-03-30 09:56:24,,W911,DISPUTE,ADVI,ADVISED,62.0,821.0,2068,1,1,EP04,3,97402,1E13  ,2,2,EPD
2025,LAW ,25081654,2025-03-30 09:56:40,,PHONE,EXTORTION,DIS ,DISREGARD,,,493,0,0,EP01,4,97401,CNTR  ,0,0,EPD
2025,LAW ,25081656,2025-03-30 10:01:02,2505061,RPTO,FRAUD,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W74  ,0,0,EPD
2025,OTHR,25081661,2025-03-30 10:16:20,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,11442.0,,11449,1,0,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081663,2025-03-30 10:32:21,,E911,UNKNOWN PROBLEM,DIS ,DISREGARD,,,282,0,0,EP05,P,97402,,0,0,EPD
2025,OTHR,25081664,2025-03-30 10:32:42,,PHONE,"DISORIENTED SUBJECT, CAHOOTS",RSLV,RESOLVED,,,666,0,0,EP01,5,97401,CAHOOT,0,0,CAHOOTS
2025,LAW ,25081665,2025-03-30 10:33:47,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,268.0,,273,1,0,EP02,5,97401,2E21  ,1,1,EPD
2025,LAW ,25081670,2025-03-30 10:43:57,,W911,DISPUTE,WELC,WELFARE CHECK DONE,6177.0,6752.0,8711,1,1,EP06,3,97404,2E51  ,2,2,EPD
2025,OTHR,25081671,2025-03-30 10:44:28,,E911,"SUICIDAL SUBJECT, CAHOOTS",DIS ,DISREGARD,327.0,929.0,1251,1,1,EP01,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081672,2025-03-30 10:47:11,2505062,RPTO,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP04,3,97405,1U43  ,0,0,EPD
2025,LAW ,25081676,2025-03-30 10:48:02,2505063,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W74  ,0,0,EPD
2025,LAW ,25081677,2025-03-30 10:52:03,,E911,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,1370.0,1370.0,1376,1,1,EP02,3,97401,2U22  ,1,1,EPD
2025,LAW ,25081678,2025-03-30 10:52:44,2505064,E911,DISPUTE,ARR ,ARREST,8.0,96.0,11911,1,1,EP01,P,97401,1U12  ,6,6,EPD
2025,LAW ,25081681,2025-03-30 10:54:58,,PHONE,TRAFFIC SIGNAL MALFUNCTION,PW  ,PUBLIC WORKS,,,891,0,0,EP05,3,97402,,0,0,EPD
2025,OTHR,25081682,2025-03-30 10:55:44,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,2642.0,3692.0,7022,1,1,EP06,7,97404,CAHOOT,1,1,CAHOOTS
2025,OTHR,25081684,2025-03-30 11:00:20,,W911,"PUBLIC ASSIST, CAHOOTS",DIS ,DISREGARD,,,70,0,0,EP02,5,97401,,0,0,EPD
2025,OTHR,25081686,2025-03-30 11:01:48,,PHONE,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,1503.0,1892.0,2273,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081688,2025-03-30 11:07:24,2505077,W911,CHECK WELFARE,REPT,REPORT TAKEN,15711.0,16820.0,40402,1,1,EP04,8,97405,3U63  ,2,2,EPD
2025,LAW ,25081690,2025-03-30 11:11:46,2505066,W911,THEFT,REL ,REFERRED TO OTHER AGENCY,,,2033,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25081696,2025-03-30 11:19:18,,PHONE,ARMED SUBJECT,ADVI,ADVISED,40.0,539.0,4166,1,1,EP02,3,97401,2U22  ,2,2,EPD
2025,LAW ,25081697,2025-03-30 11:20:42,2505068,W911,SHOTS FIRED,ARR ,ARREST,858.0,1066.0,9764,1,1,EP04,3,97402,1U41  ,6,6,EPD
2025,LAW ,25081701,2025-03-30 11:26:19,,PHONE,PROWLER,GOA ,GONE ON ARRIVAL,232.0,232.0,432,1,1,EP02,3,97401,1U41  ,1,1,EPD
2025,LAW ,25081702,2025-03-30 11:27:16,2505069,W911,CHECK WELFARE,REPT,REPORT TAKEN,1626.0,1626.0,7424,1,1,EP03,3,97401,2X20  ,2,2,EPD
2025,LAW ,25081703,2025-03-30 11:30:03,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,,,84,0,0,EP05,4,97402,,0,0,EPD
2025,OTHR,25081706,2025-03-30 11:31:43,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,1135.0,2214.0,6916,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081713,2025-03-30 11:43:52,,W911,DISPUTE,WELC,WELFARE CHECK DONE,7135.0,7770.0,8581,1,1,EP05,3,97402,2E21  ,2,2,EPD
2025,LAW ,25081715,2025-03-30 11:47:21,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,998.0,,1005,1,0,EP03,5,97405,1K96  ,1,1,EPD
2025,LAW ,25081718,2025-03-30 11:50:43,2505067,SELF,PERSON STOP,ARR ,ARREST,1.0,1.0,13449,1,1,EP02,6,97401,3E33  ,5,5,EPD
2025,LAW ,25081721,2025-03-30 11:56:52,,PHONE,CRIMINAL TRESPASS,UTD ,UNABLE TO DISPATCH,,,5713,0,0,EP05,4,97402,,0,0,EPD
2025,LAW ,25081722,2025-03-30 11:57:57,,E911,DISORDERLY SUBJECT,DIS ,DISREGARD,,,178,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25081728,2025-03-30 12:08:23,,PHONE,DOG BITE,WCB ,CALLER WILL CALL BACK,23029.0,24108.0,24429,1,1,EP04,5,97401,4U41  ,1,1,EPD
2025,LAW ,25081729,2025-03-30 12:08:39,,W911,MOTOR VEH ACC NO INJURY,ASST,ASSISTED,89.0,587.0,4017,1,1,EP02,1,97401,2W71  ,2,2,EPD
2025,LAW ,25081734,2025-03-30 12:14:59,,W911,TRAFFIC HAZARD,ASST,ASSISTED,133.0,1149.0,3482,1,1,EP01,3,97408,3W82  ,1,1,EPD
2025,LAW ,25081736,2025-03-30 12:18:25,,PHONE,BLOCKED SIDEWALK,REL ,REFERRED TO OTHER AGENCY,,,3127,0,0,EP04,5,97402,,0,0,EPD
2025,LAW ,25081737,2025-03-30 12:18:35,2505070,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,1200.0,1231.0,9700,1,1,EP05,3,97402,2W72  ,4,4,EPD
2025,LAW ,25081745,2025-03-30 12:32:08,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,,,166,0,0,EP02,4,97401,,0,0,EPD
2025,OTHR,25081748,2025-03-30 12:36:13,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,7883.0,7941.0,9404,1,1,EP03,7,97403,CAHOOT,2,1,CAHOOTS
2025,OTHR,25081749,2025-03-30 12:36:52,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,3020.0,4402.0,7840,1,1,EP01,7,97408,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081752,2025-03-30 12:39:51,2505072,W911,CRIMINAL TRESPASS,ARR ,ARREST,1392.0,1763.0,10019,1,1,EP05,3,97402,3U63  ,3,3,EPD
2025,LAW ,25081755,2025-03-30 12:47:41,2505073,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,1536.0,3623.0,14127,1,1,EP01,4,97401,3W82  ,1,1,EPD
2025,OTHR,25081758,2025-03-30 12:50:03,,PHONE,"DISORIENTED SUBJECT, CAHOOTS",RSLV,RESOLVED,191.0,1179.0,1361,1,1,EP01,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081763,2025-03-30 13:11:54,,E911,DISPUTE,GOA ,GONE ON ARRIVAL,1056.0,1149.0,1768,1,1,EP02,3,97401,3E31  ,3,1,EPD
2025,LAW ,25081764,2025-03-30 13:13:41,2505071,W911,DISPUTE,ARR ,ARREST,125.0,414.0,8989,1,1,EP05,3,97402,2E51  ,2,2,EPD
2025,OTHR,25081775,2025-03-30 13:24:46,,PHONE,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,4366.0,4767.0,5019,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081777,2025-03-30 13:28:03,,PHONE,INJURED ANIMAL,INFO,INFORMATION ONLY,,,837,0,0,EP06,P,97404,,0,0,EPD
2025,LAW ,25081783,2025-03-30 13:33:41,,W911,ILLEGAL BURNING,INFO,INFORMATION ONLY,1875.0,,1878,1,0,EP05,5,97402,1U41  ,1,1,EPD
2025,LAW ,25081786,2025-03-30 13:35:26,,W911,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,80,0,0,EP01,1,97401,,0,0,EPD
2025,LAW ,25081789,2025-03-30 13:41:01,,PHONE,DRUG INFO,INFO,INFORMATION ONLY,1547.0,,1549,1,0,EP03,5,97401,3E31  ,1,1,EPD
2025,OTHR,25081792,2025-03-30 13:44:46,,PHONE,"INFO / ATL, CAHOOTS",RSLV,RESOLVED,,,262,0,0,EP03,5,97405,CAHOOT,0,0,CAHOOTS
2025,OTHR,25081794,2025-03-30 13:47:13,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,905.0,1839.0,3011,1,1,EP01,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081799,2025-03-30 13:57:22,,PHONE,TRAFFIC SIGNAL MALFUNCTION,RSLV,RESOLVED,1378.0,,1382,1,0,EP05,3,97402,2E21  ,1,1,EPD
2025,LAW ,25081804,2025-03-30 14:07:30,,E911,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,227,0,0,EP01,1,97401,,0,0,EPD
2025,LAW ,25081808,2025-03-30 14:13:49,,PHONE,DISORDERLY SUBJECT,INFO,INFORMATION ONLY,1398.0,,1403,1,0,EP02,3,97401,1E13  ,1,1,EPD
2025,LAW ,25081812,2025-03-30 14:17:35,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,1133.0,1678.0,1703,1,1,EP05,3,97402,1U43  ,2,2,EPD
2025,LAW ,25081814,2025-03-30 14:21:09,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,1.0,1.0,3972,1,1,EP05,6,97402,3E61  ,1,1,EPD
2025,LAW ,25081815,2025-03-30 14:21:25,,W911,DISPUTE,GOA ,GONE ON ARRIVAL,319.0,514.0,1734,1,1,EP07,3,97401,3E31  ,2,2,EPD
2025,LAW ,25081820,2025-03-30 14:37:19,,E911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,685,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25081821,2025-03-30 14:37:22,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,669,0,0,EP04,5,97402,,0,0,EPD
2025,LAW ,25081824,2025-03-30 14:41:42,2505075,W911,DISPUTE,REPT,REPORT TAKEN,120.0,503.0,4746,1,1,EP05,3,97402,2E23  ,4,3,EPD
2025,LAW ,25081831,2025-03-30 14:54:41,2505074,RPTO,THEFT OF LICENSE PLATE,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,1W74  ,0,0,EPD
2025,OTHR,25081834,2025-03-30 14:57:21,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,146.0,453.0,1749,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081839,2025-03-30 15:04:38,,PHONE,MISSING JUVENILE,DIS ,DISREGARD,,,165,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25081841,2025-03-30 15:05:51,,PHONE,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1114,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25081852,2025-03-30 15:24:50,,W911,HARASSMENT,REL ,REFERRED TO OTHER AGENCY,,,714,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25081858,2025-03-30 15:32:02,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,15847.0,16200.0,16338,1,1,EP02,4,97401,4E12  ,2,2,EPD
2025,LAW ,25081860,2025-03-30 15:34:14,2505080,W911,HIT AND RUN,ARR ,ARREST,2945.0,3917.0,24383,1,1,EP05,4,97402,3U63  ,2,1,EPD
2025,OTHR,25081863,2025-03-30 15:38:53,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,298.0,967.0,2090,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081864,2025-03-30 15:40:48,,W911,CHECK WELFARE,LCSO,RELAYED TO LANE COUNTY SHERIFFS OFFICE,,,636,0,0,EP06,P,97404,,0,0,EPD
2025,OTHR,25081865,2025-03-30 15:40:55,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,215.0,781.0,4408,1,1,EP01,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081866,2025-03-30 15:41:46,,PHONE,THEFT,UTL ,UNABLE TO LOCATE,,,1861,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25081868,2025-03-30 15:49:41,,SELF,SUSPICIOUS CONDITIONS,    ,,,,0,0,0,EP01,P,97401,1W74  ,0,0,EPD
2025,LAW ,25081869,2025-03-30 15:50:31,2505078,W911,HIT AND RUN,REPT,REPORT TAKEN,1677.0,1688.0,14414,1,1,EP02,3,97401,3E33  ,9,8,EPD
2025,LAW ,25081872,2025-03-30 15:52:18,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,9555.0,9555.0,9558,1,1,EP05,4,97402,4E42  ,1,1,EPD
2025,LAW ,25081875,2025-03-30 15:54:27,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,102.0,,105,1,0,EP07,5,97401,3E31  ,1,1,EPD
2025,LAW ,25081878,2025-03-30 15:58:09,,PHONE,SUSPICIOUS SUBJECT,RSLV,RESOLVED,622.0,622.0,1093,1,1,EP07,3,97401,3E31  ,1,1,EPD
2025,LAW ,25081881,2025-03-30 16:07:19,,PHONE,HIT AND RUN,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,357,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081885,2025-03-30 16:13:13,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,505,0,0,EP06,3,97404,,0,0,EPD
2025,LAW ,25081890,2025-03-30 16:20:49,,PHONE,CHECK WELFARE,INFO,INFORMATION ONLY,4815.0,5505.0,7636,1,1,EP05,3,97402,4U41  ,2,2,EPD
2025,OTHR,25081904,2025-03-30 16:40:01,,E911,"CHECK WELFARE, CAHOOTS",REFU,REFUSED SERVICES,18.0,3972.0,4759,1,1,EP04,7,97405,CAHOOT,1,1,CAHOOTS
2025,OTHR,25081908,2025-03-30 16:49:33,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,1781.0,1794.0,2925,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081910,2025-03-30 16:59:10,,E911,UNKNOWN PROBLEM,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,53,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081912,2025-03-30 17:01:41,,PHONE,BEAT INFORMATION,DDIS,DISREGARDED BY DISPATCH,,,845,0,0,EP02,5,97401,,0,0,EPD
2025,LAW ,25081913,2025-03-30 17:03:20,2505079,SELF,RECKLESS DRIVING,ARR ,ARREST,1.0,1.0,8364,1,1,EP06,P,97404,2E23  ,1,1,EPD
2025,LAW ,25081915,2025-03-30 17:12:10,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,5401.0,5401.0,5404,1,1,EP05,4,97402,4E42  ,1,1,EPD
2025,LAW ,25081918,2025-03-30 17:23:03,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,2710.0,2710.0,2834,1,1,EP02,4,97401,4E14  ,1,1,EPD
2025,OTHR,25081922,2025-03-30 17:34:21,,PHONE,"CHECK WELFARE, CAHOOTS",REFU,REFUSED SERVICES,469.0,1271.0,2721,1,1,EP01,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25081923,2025-03-30 17:35:01,,E911,SUSPICIOUS CONDITIONS,WELC,WELFARE CHECK DONE,220.0,1009.0,1559,1,1,EP03,3,97405,4E12  ,2,2,EPD
2025,LAW ,25081925,2025-03-30 17:40:27,2505083,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,1180.0,3995.0,27522,1,1,EP03,8,97405,4W76  ,2,2,EPD
2025,LAW ,25081926,2025-03-30 17:40:55,,W911,UNKNOWN PROBLEM,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,119,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25081928,2025-03-30 17:41:50,,W911,MOTOR VEH ACC NO INJURY,ASST,ASSISTED,252.0,252.0,2633,1,1,EP02,1,97401,2U22  ,2,2,EPD
